Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home
1976,3,266.803802490234,48.9993839324265,-77.7195053100586,0,1,-8.39885184872579,237.277172290663,-1.35161821820686
1976,6,266.992492675781,49.5545461971249,-75.0990600585938,0,1,-7.68545393452064,236.683438783882,-0.609945479244807
1976,9,268.437561035156,48.4100471903543,-72.2575149536133,0,1,-6.95381721763212,236.871440635289,0.143744940371786
1976,12,270.772216796875,44.4284820711668,-66.7842483520508,0,1,-6.29093669063205,237.753032068718,0.829945841056335
1977,3,273.222137451172,43.373193421034,-64.0126037597656,0,1,-5.73954740691753,239.17967252592,1.40792860054391
1977,6,275.934906005859,40.7966769800028,-61.562744140625,0,1,-5.27789360253676,241.082830923069,1.89918770333926
1977,9,279.191772460938,35.2854683745719,-56.2522430419922,0,1,-4.91463679598637,243.400835720544,2.2985618774559
1977,12,281.024505615234,34.0309434178861,-47.0036125183105,0,1,-4.66842909055248,245.887485249085,2.57999048984341
1978,3,282.433654785156,26.2712158442639,-39.6171531677246,0,1,-4.36691017049799,248.661576613841,2.90320884937757
1978,6,286.510894775391,26.9434188262338,-34.8865089416504,0,1,-4.0189736085781,252.014658304136,3.27708857289897
1978,9,287.522613525391,26.8478668506493,-28.7656364440918,0,1,-3.91877804543616,255.285533569516,3.40824451039063
1978,12,288.594543457031,22.833310021246,-23.6777458190918,0,1,-3.73949256529335,258.777217348078,3.60584998251284
1979,3,289.922760009766,21.6498473163913,-20.7381420135498,0,0,-3.53065003720408,262.501014784699,3.82447215012751
1979,6,293.119415283203,27.1978188073478,-18.0282249450684,0,1,-3.35825307584432,266.544077937393,4.0137729518336
1979,9,295.201049804688,34.6861661950339,-16.4863605499268,0,1,-3.42216653945382,270.47401654731,3.98057533069195
1979,12,296.685394287109,30.4225631247464,-16.0189895629883,0,1,-3.58945310634373,274.240100698722,3.84831565251337
1980,3,298.296447753906,24.2559731556695,-17.9230461120605,0,1,-3.8066753612824,277.839099831213,3.66825820144301
1980,6,299.489379882812,26.4850680491003,-20.8903789520264,0,1,-4.07334455582254,281.163842968473,3.43657457489868
1980,9,301.142639160156,23.3864753586548,-22.434549331665,0,1,-4.308319098636,284.279855472401,3.22867203375939
1980,12,304.454864501953,27.0389391200816,-19.8427391052246,0,1,-4.5223805364778,287.310576388519,3.04194268572649
1981,3,306.709564208984,16.6216978988661,-16.6469650268555,0,0,-4.85485618044616,289.97597460675,2.74101835880567
1981,6,309.788909912109,11.124798400911,-15.410472869873,0,0,-5.22509039743835,292.433107232617,2.41400859793122
1981,9,311.456848144531,9.05899410610249,-12.9932193756104,0,0,-5.80414974751539,294.338238689779,1.89945322189289
1981,12,310.866973876953,6.61962350737681,-10.7091236114502,0,0,-6.49135142179924,295.540896415693,1.28625638955171
1982,3,308.926605224609,2.94606901973124,-6.77919435501099,0,0,-7.10914963845533,296.166769093164,0.739039681298577
1982,6,306.839111328125,-0.772366095304292,-1.84874153137207,0,0,-7.59448613486796,296.431095716413,0.320471716667081
1982,9,302.066802978516,22.1218498614372,1.40224266052246,0,0,-7.98027303797229,296.24369659315,-0.0132998970481457
1982,12,298.922729492188,36.0196097073983,3.30848455429077,0,1,-8.09020361457505,296.14002404248,-0.0873538693145505
1983,3,295.800537109375,16.9126564605415,-2.66899871826172,0,0,-8.16513682617904,295.977192368531,-0.130199303453894
1983,6,295.106872558594,21.6372631962625,-9.98731994628906,0,0,-8.20674945812817,295.933390970429,-0.133272010694814
1983,9,293.644805908203,22.5785941931966,-13.8594846725464,0,0,-8.36735595541358,295.60342720153,-0.253926050009278
1983,12,293.818420410156,22.4150120021696,-18.3659629821777,0,0,-8.38622413410638,295.329870320829,-0.24440447534069
1984,3,294.318023681641,6.76931651127587,-17.5572986602783,0,0,-8.32559032539643,295.086398977643,-0.167543880305929
1984,6,296.798950195312,16.9825153104355,-13.0090999603271,0,0,-8.14529651793258,295.166081964213,0.02483161002282
1984,9,297.161254882812,13.0141944996056,-11.0188579559326,0,0,-8.03212405038538,295.248372425084,0.146871278012237
1984,12,297.782623291016,36.0325846030821,-8.98694896697998,0,1,-7.81722169286395,295.605599021494,0.362422800748756
1985,3,299.00634765625,24.8187920256574,-8.71767330169678,0,1,-7.61844167204004,296.212517321682,0.565263174658726
1985,6,300.731079101562,26.8354912542428,-13.3606433868408,0,1,-7.53464431629512,296.969580968782,0.667539650770201
1985,9,300.1953125,20.5558525641716,-17.1619091033936,0,0,-7.60219788473937,297.481406140715,0.619829773237949
1985,12,301.493621826172,16.1216869240498,-20.5579090118408,0,0,-7.52400898348174,298.16203982775,0.707839943552164
1986,3,302.001647949219,19.8050036262132,-20.4721183776855,0,0,-7.40153616777973,298.84167916634,0.825579702201592
1986,6,305.832244873047,14.2970837277981,-16.9427242279053,0,0,-7.10181438004998,300.01971977806,1.11514120396841
1986,9,308.308746337891,12.1999513070789,-16.074390411377,0,0,-6.95301035337544,301.257358070681,1.26216122621009
1986,12,310.427124023438,16.4513021965915,-13.0860567092896,0,0,-6.82986732344132,302.633209899946,1.38662653551543
1987,3,311.046813964844,19.8744784040259,-10.9654569625854,0,0,-6.73892436699127,304.01626721018,1.47512875094768
1987,6,311.431091308594,20.1686149806838,-10.6775960922241,0,0,-6.55278740800444,305.568305992669,1.6465546513836
1987,9,313.865325927734,16.6095065584491,-10.5362367630005,0,0,-6.30777483633626,307.485047781708,1.87773757566607
1987,12,315.627593994141,21.1138325619601,-11.5746927261353,0,0,-6.21313548292278,309.42369866696,1.96727784892785
1988,3,317.571258544922,9.9037664308312,-13.4979763031006,0,0,-6.16809576294637,311.416480001471,2.01070757530452
1988,6,315.837463378906,10.6843952993932,-13.9342222213745,0,0,-6.11589395177035,313.114824068456,2.03542389797032
1988,9,322.066925048828,6.28622255693512,-11.2252597808838,0,0,-5.67944421936998,315.750374257388,2.43987764471351
1988,12,324.927215576172,16.8827302182243,-8.77348232269287,0,0,-5.66734975650165,318.148320722745,2.44463082580301
1989,3,325.715850830078,14.697669438435,-5.69155216217041,0,0,-5.67383778601033,320.420330153474,2.42385389166395
1989,6,328.679077148438,16.6409143126042,-4.59865856170654,0,0,-5.57698077466528,322.958308180949,2.50791893575763
1989,9,332.033538818359,19.3644796147172,-5.10713672637939,0,0,-5.68682786627485,325.456537845756,2.41127936057542
1989,12,332.244598388672,24.1267913615254,-6.58601331710815,0,1,-6.0446871708652,327.409896425922,2.0798945621113
1990,3,334.718078613281,20.8714642985824,-7.92833471298218,0,0,-6.34216654678688,329.288718965982,1.81951718539704
1990,6,333.394622802734,20.0657730711127,-9.8199987411499,0,0,-6.79353105539645,330.490694175416,1.40531000935102
1990,9,331.419128417969,24.5568679409298,-11.4664402008057,0,1,-6.94004176644439,331.497478766234,1.26094496120691
1990,12,332.691925048828,29.6365657447526,-13.3045616149902,0,1,-6.72739958806008,332.875680707938,1.44885284211733
1991,3,336.574676513672,6.25097317798102,-15.9779214859009,0,0,-6.48580721134052,334.594998054961,1.66887921679562
1991,6,339.990905761719,19.0818899512651,-16.757022857666,0,0,-6.40950507968359,336.332472419391,1.73553317980179
1991,9,340.4248046875,19.6210869959771,-14.0901575088501,0,0,-6.36824018144621,337.853329728594,1.75193478264343
1991,12,344.98388671875,19.8994181514066,-14.4461765289307,0,0,-6.06625861049004,339.95302646432,2.0212395720156
1992,3,348.525054931641,8.22938885290667,-12.7484865188599,0,0,-5.99392815584336,342.042435827545,2.07773982553598
1992,6,349.368347167969,10.1164071914765,-10.5782032012939,0,0,-6.01075628645239,343.916677231767,2.04078357893331
1992,9,352.170349121094,14.5012221290676,-10.2806463241577,0,0,-5.87316658849858,346.074403395259,2.1534184436604
1992,12,354.160919189453,17.2345388477933,-7.55938816070557,0,0,-5.84505603014508,348.191725901812,2.16322288599477
1993,3,355.684478759766,4.66199191794689,-7.15731573104858,0,0,-5.84540896618702,350.272918577298,2.14574795666943
1993,6,356.592346191406,12.1945051060454,-6.56325674057007,0,0,-5.83824111891519,352.313192470528,2.13292424268732
1993,9,358.258575439453,14.3101166010356,-4.80474281311035,0,0,-5.78935429535774,354.43535539992,2.1606711848755
1993,12,359.175018310547,16.3187071552702,-3.58813667297363,0,0,-5.77241149113218,356.504449389845,2.1550817046113
1994,3,360.079040527344,7.24699423890601,-4.33687353134155,0,0,-5.71173252534077,358.606149918606,2.18728558396346
1994,6,361.929870605469,9.96345345302098,-4.77793121337891,0,0,-5.62281188068504,360.826397654225,2.247279873347
1994,9,362.701690673828,9.40367863345183,-4.28409814834595,0,0,-5.57502875089502,362.956400466579,2.26079462629219
1994,12,364.590972900391,7.23643314571545,-2.17040395736694,0,0,-5.41857835458667,365.259651888102,2.37354207342637
1995,3,367.501983642578,6.35712731520614,-2.00522089004517,0,0,-5.27310184336557,367.735539555682,2.47929701650143
1995,6,370.568756103516,7.45479643032984,-1.78915429115295,0,0,-5.25951230902808,370.222211204256,2.46771953697909
1995,9,372.081787109375,11.3277878636519,-0.937093555927277,0,0,-5.39192144505874,372.461050817797,2.31840841797857
1995,12,373.350799560547,7.52294173758436,-0.198579207062721,0,0,-5.50699874497435,374.56891678338,2.1849622502453
1996,3,373.979949951172,4.39605162283598,-0.726455748081207,0,0,-5.59205152967401,376.533511658938,2.07579500324554
1996,6,374.886108398438,9.47885880396552,0.81635445356369,0,0,-5.58870806029854,378.48715737188,2.04610778482499
1996,9,376.381317138672,5.25011866927854,1.22262287139893,0,0,-5.53099346798162,380.497084318551,2.0658635192935
1996,12,377.760131835938,6.37443884170354,1.80611801147461,0,0,-5.47553855009081,382.515345934226,2.08104083874693
1997,3,379.661529541016,6.26403319708362,1.70320737361908,0,0,-5.42092413083016,384.584122445521,2.09596062096862
1997,6,381.589782714844,4.28743079021719,1.61236846446991,0,0,-5.42572376379262,386.60832046836,2.05602500957425
1997,9,384.095336914062,5.78136102971701,1.8651727437973,0,0,-5.49501120557655,388.581467233411,1.96137611928564
1997,12,386.095733642578,8.54349137752675,2.27808380126953,0,0,-5.69231007951531,390.326714901444,1.75189147063721
1998,3,387.263977050781,3.58831897758991,2.55227994918823,0,0,-5.97397906367517,391.752535095357,1.46707322862352
1998,6,388.381866455078,3.47234181267248,3.2407546043396,0,0,-6.28138915929153,392.908199943315,1.16541098074616
1998,9,387.876037597656,4.55462598572155,5.12906074523926,0,0,-6.62962405610569,393.65366729589,0.825674112748594
1998,12,384.569061279297,6.06752263590509,4.8981032371521,0,0,-6.84237269546923,393.999007598708,0.597064656773157
1999,3,384.825073242188,1.21574169552552,2.1656928062439,0,0,-6.68924851396464,394.715101283919,0.714229211914012
1999,6,385.181304931641,3.87258883339744,1.0578715801239,0,0,-6.56317561378341,395.470334807478,0.802584736590543
1999,9,387.153564453125,1.67519790269188,0.294526517391205,0,0,-6.40982061688509,396.414289631759,0.919918124704361
1999,12,389.624114990234,3.15368805900803,0.93352222442627,0,0,-6.35682806542125,397.409958647737,0.94922819891712
2000,3,390.647033691406,4.17349343622868,1.79816353321075,0,0,-6.42214988596549,398.235796346948,0.867129839451413
2000,6,390.847625732422,5.57179884970876,2.15241408348083,0,0,-6.45385480995745,398.973132723916,0.813450257641179
2000,9,391.965972900391,2.99100922200644,1.49859774112701,0,0,-6.41104980940662,399.804967375898,0.832431869651157
2000,12,392.871398925781,5.53429463240912,1.398157954216,0,0,-6.4101613262355,400.597071381434,0.813134445758139
2001,3,394.195983886719,1.95376176098405,0.472860485315323,0,0,-6.42648002888777,401.386381354213,0.781746947603301
2001,6,394.862426757812,3.99714381551853,0.285718023777008,0,0,-6.49403523493352,402.054863548532,0.702899769761676
2001,9,394.631408691406,3.13905709054434,1.81419265270233,0,0,-6.52485128330794,402.609101956711,0.653274075816877
2001,12,395.05322265625,3.18597343332922,2.39823126792908,0,0,-6.42353694420552,403.28960011121,0.725813332230978
2002,3,395.666778564453,-0.444192680002274,1.99965906143188,0,0,-6.27993486146196,404.088983102772,0.836441174934086
2002,6,397.317474365234,3.0450164673914,1.13246607780457,0,0,-6.12917962271524,405.073552651332,0.95787069521323
2002,9,398.633758544922,3.76588480902446,0.415226131677628,0,0,-6.07048203870496,406.055679858688,0.994174766058079
2002,12,399.657073974609,5.49310427150992,0.340391308069229,0,0,-6.03801880920827,407.018615545697,1.00516289084748
2003,3,401.125091552734,2.86137211345718,0.332318097352982,0,0,-5.99124038276297,408.034739988988,1.0312956946558
2003,6,402.321594238281,2.83806514996662,-0.0140204699710011,0,0,-5.97035280062008,409.036146363537,1.03341156454073
2003,9,402.985504150391,-0.11567716374369,-0.727484524250031,0,0,-5.9386722768911,410.009906609898,1.04255020718578
2003,12,403.315582275391,-1.16833615281907,-0.323771208524704,0,0,-5.8267805216182,411.016922958197,1.12004544146407
2004,3,405.982055664062,-1.45827553070871,-0.729961574077606,0,0,-5.60455101135984,412.362671606476,1.3066892552171
2004,6,407.868347167969,4.66858115845267,-0.517040312290192,0,0,-5.50806528036501,413.711722293469,1.37567723437858
2004,9,410.046508789062,3.94323858801199,-0.660292267799377,0,0,-5.44457089467573,415.12778451413,1.4170250867693
2004,12,411.556030273438,2.03543378438943,-0.48939722776413,0,0,-5.4477961813728,416.482511374326,1.39595151124348
2005,3,412.237945556641,-1.36951260743996,-0.446615099906921,0,0,-5.43918715805434,417.765694965448,1.38163207006326
2005,6,413.62890625,6.52989642657862,0.610742568969727,0,0,-5.33762462291731,419.172588135328,1.45388646354412
2005,9,415.592132568359,6.12672667184647,1.33128976821899,0,0,-5.23621467140878,420.695949465654,1.52792417689087
2005,12,416.805541992188,3.9531303262123,1.48872935771942,0,0,-5.19520210879657,422.188529894376,1.54347011639436
2006,3,418.17333984375,-0.35347859183409,1.21863162517548,0,0,-5.14617395186904,423.715912156965,1.56634036274816
2006,6,419.707305908203,5.5323297493181,2.04581880569458,0,0,-5.11171312253767,425.262394723667,1.57618030775432
2006,9,421.109283447266,4.87595178503286,2.40312719345093,0,0,-5.10516024540207,426.783653257669,1.55982298428202
2006,12,422.796630859375,-0.97922709186048,2.31187963485718,0,0,-5.12027199191121,428.299687115838,1.52608604219445
2007,3,423.647277832031,1.40978214535152,1.93074488639832,0,0,-5.18898224297947,429.674687988042,1.44093453227756
2007,6,424.995727539062,6.22189317162401,2.56269335746765,0,0,-5.22772630008207,431.036995018593,1.38607317489449
2007,9,425.837310791016,12.2334169831558,3.41236186027527,0,0,-5.29164594407735,432.289598905919,1.30651821250637
2007,12,427.517517089844,8.4216335528313,2.97869396209717,0,0,-5.34749316302996,433.547202722634,1.23982391705762
2008,3,429.625183105469,4.34470990435163,1.81736195087433,0,0,-5.52098510754443,434.68289001578,1.07297080754922
2008,6,429.900634765625,9.44565803022395,2.67687726020813,0,0,-5.8516199691379,435.395373950214,0.760642057136659
2008,9,429.21240234375,13.8117869891683,3.202388048172,0,0,-6.13705119711758,435.801938780593,0.489122890874214
2008,12,428.250152587891,5.72119181035595,3.77123379707336,0,0,-6.30503672968752,436.046597268034,0.324707917892445
2009,3,427.474151611328,-5.51054542463828,0.812146425247192,0,0,-6.352630040346,436.251044611635,0.270471293995433
2009,6,427.042205810547,-2.43924723038383,-2.10118675231934,0,0,-6.2967072124492,436.487764566778,0.309586056918183
2009,9,428.365264892578,-0.848606539344765,-2.09578156471252,0,0,-6.14381717654513,436.928212977947,0.441221216242926
2009,12,429.509735107422,0.807199437374997,-2.12723112106323,0,0,-6.00344126445564,437.450672051703,0.558613825878126
2010,3,429.53662109375,1.41116923581517,-2.23568224906921,0,0,-5.80087848054643,438.042769055237,0.723729479849417
2010,6,433.188385009766,2.38249318317135,-2.80709743499756,0,0,-5.45157771460988,439.193760491954,1.03631325195027
2010,9,435.571838378906,1.18846106801745,-2.03932857513428,0,0,-5.3390506046776,440.331429164885,1.12818188660505
2010,12,436.674438476562,1.72485335783779,-1.1060791015625,0,0,-5.28503900700435,441.423347955018,1.16155425774945
2011,3,438.025451660156,3.19098741308292,-0.190022110939026,0,0,-5.17266596134608,442.636698235547,1.24874750346948
2011,6,439.160797119141,5.0044211522334,1.1161093711853,0,0,-5.05627936875269,443.931543482937,1.33724993358805
2011,9,440.080139160156,2.64257245722583,1.97197198867798,0,0,-4.92500311306086,445.310953541185,1.43592971370942
2011,12,442.004821777344,5.23542716869862,2.79627275466919,0,0,-4.77987563046046,446.878760664039,1.55023287644071
2012,3,443.875549316406,3.72511249181824,1.6663224697113,0,0,-4.74619569184181,448.456929274309,1.56313838470731
2012,6,445.402740478516,0.854270274770826,1.05467510223389,0,0,-4.81900015764603,449.92563794211,1.47878515329907
2012,9,446.622711181641,0.852532329791089,1.46251440048218,0,0,-4.95160677392488,451.232550442176,1.34009335210987
2012,12,447.339599609375,3.38737777422015,1.68061351776123,0,0,-5.09514757941362,452.368079901827,1.19108557357511
2013,3,447.853881835938,0.898721619185203,1.78549361228943,0,0,-5.20548675067457,453.38274502454,1.07272802735339
2013,6,448.807403564453,0.0691917733992753,1.55437791347504,0,0,-5.28213686031296,454.351789791597,0.988601903399498
2013,9,449.614379882812,4.16842436838012,2.02055191993713,0,0,-5.38119200635851,455.215303579762,0.885621465078286
2013,12,450.066680908203,4.20739387746096,1.9723916053772,0,0,-5.48965755260122,455.955845374581,0.774615779226424
