Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign,lw_decomp_r,lw_decomp_g_pos,lw_decomp_g_neg,lw_decomp_z_pos,lw_decomp_z_neg,int_decomp_r,int_decomp_gh_pos,int_decomp_gh_neg,int_decomp_gf_pos,int_decomp_gf_neg,int_decomp_z_pos,int_decomp_z_neg
1991,9,374.554107666016,9.52703762054443,-21.3043937683105,0,1,-2.07265057847739,375.759555406986,0.737865509838251,374.554107666016,9.52703762054443,-21.3043937683105,0,1,-2.36818493760547,375.985973661277,0.522333104111084,0.139087972027428,389.866058349609,3.58539938926697,1.82766544818878,0,0,0.952254447192895,398.331244400095,0.618556967302863,-2.07265057847739,0.737865509838251,0,-0,-2.81051608831564,-2.36818493760547,0.522333104111084,0,0.139087972027428,0,-0,-3.02960601374399
1991,12,375.119598388672,11.2900295257568,-14.1692676544189,0,0,-2.10449709338637,376.644274205193,0.764991779690866,375.119598388672,11.2900295257568,-14.1692676544189,0,0,-2.3596261964359,376.633261320924,0.561188412524271,0.13693199999929,390.213653564453,3.13477063179016,1.32475316524506,0,0,0.936841050356357,398.798325938309,0.60896885195489,-2.10449709338637,0.764991779690866,0,-0,-2.86948887307723,-2.3596261964359,0.561188412524271,0,0.13693199999929,0,-0,-3.05774660895946
1992,3,375.150787353516,19.805248260498,-6.68355464935303,0,0,-2.09510437340823,377.591100731918,0.81969697844106,375.150787353516,19.805248260498,-6.68355464935303,0,0,-2.23239270019068,377.421815217335,0.683813802093575,0.13657268117395,391.403747558594,3.04982948303223,0.454314708709717,0,0,0.929421087330343,399.402484640955,0.607370876517781,-2.09510437340823,0.81969697844106,0,-0,-2.91480135184929,-2.23239270019068,0.683813802093575,0,0.13657268117395,0,-0,-3.05277918345821
1992,6,376.549621582031,12.9194040298462,-0.784257769584656,0,0,-2.03769036368382,378.651294334478,0.914035067815285,376.549621582031,12.9194040298462,-0.784257769584656,0,0,-2.00662529888531,378.44792487292,0.888288901888158,0.135258926709518,392.482269287109,2.81307339668274,0.205147206783295,0,0,0.917267766674584,399.942362661417,0.601528301020749,-2.03769036368382,0.914035067815285,0,-0,-2.9517254314991,-2.00662529888531,0.888288901888158,0,0.135258926709518,0,-0,-3.03017312748299
1992,9,376.658172607422,20.0758895874023,1.75247645378113,0,0,-1.98866095641007,379.804176407085,0.995340659482744,376.658172607422,20.0758895874023,1.75247645378113,0,0,-1.77779773153235,379.70891218913,1.09169122946299,0.13417322327518,393.466064453125,2.3625819683075,-0.141362249851227,0,0,0.906210665454474,400.454713211494,0.596699922161344,-1.98866095641007,0.995340659482744,0,-0,-2.98400161589281,-1.77779773153235,1.09169122946299,0,0.13417322327518,0,-0,-3.00366218427053
1992,12,376.827026367188,13.1205787658691,2.113929271698,0,0,-1.93062484999724,381.057808609793,1.08164915808876,376.827026367188,13.1205787658691,2.113929271698,0,0,-1.55902094864644,381.196522373044,1.28763416842732,0.133755575792805,394.502807617188,2.92038321495056,-0.111699491739273,0,0,0.898338227311332,401.014522318031,0.594842545449799,-1.93062484999724,1.08164915808876,0,-0,-3.012274008086,-1.55902094864644,1.28763416842732,0,0.133755575792805,0,-0,-2.98041069286656
1993,3,378.064514160156,25.1958866119385,-3.01914143562317,0,1,-1.88064098983071,382.404562798271,1.16049292324,378.064514160156,25.1958866119385,-3.01914143562317,0,1,-1.38849283117042,382.871155838675,1.44884576331318,0.133242840257878,394.670318603516,2.74875521659851,-0.229674726724625,0,0,0.891217774595698,401.417578145679,0.592562289774993,-1.88064098983071,1.16049292324,0,-0,-3.0411339130707,-1.38849283117042,1.44884576331318,0,0.133242840257878,0,-0,-2.97058143474148
1993,6,380.461761474609,15.6098165512085,-2.54620099067688,0,0,-1.86589319055072,383.807919432903,1.20783286158385,380.461761474609,15.6098165512085,-2.54620099067688,0,0,-1.30862946729981,384.643175121165,1.53276867770002,0.135601142399261,395.250122070312,3.02484250068665,-0.327130645513535,0,0,0.898360071931503,401.944333171547,0.603050214786009,-1.86589319055072,1.20783286158385,0,-0,-3.07372605213457,-1.30862946729981,1.53276867770002,0,0.135601142399261,0,-0,-2.97699928739909
1993,9,381.204315185547,13.1749181747437,-6.85703277587891,0,0,-1.90119969342797,385.203906433094,1.20475422656204,381.204315185547,13.1749181747437,-6.85703277587891,0,0,-1.31874619386266,386.412181706577,1.53144256967363,0.13862438208461,395.726531982422,2.23010635375977,-0.222918003797531,0,0,0.909498821052987,402.414649740445,0.616495273650123,-1.90119969342797,1.20475422656204,0,-0,-3.10595391999,-1.31874619386266,1.53144256967363,0,0.13862438208461,0,-0,-2.9888131456209
1993,12,381.456237792969,21.7529296875,-1.582803606987,0,0,-1.93093794985138,386.595610558691,1.20157248881008,381.456237792969,21.7529296875,-1.582803606987,0,0,-1.32218566009736,388.178655534209,1.5291701937364,0.143486128436915,397.077697753906,2.05203461647034,-0.00404837355017662,0,0,0.929086519608787,403.064346466589,0.638116604636848,-1.93093794985138,1.20157248881008,0,-0,-3.13251043866146,-1.32218566009736,1.5291701937364,0,0.143486128436915,0,-0,-2.99484198227067
