Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1962,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.269523086615868,292.100738525391,1.53810846805573,1.43980872631073,0,0,2.34141144971256,292.545179732729,1.13732114238164
1962,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.271120238598165,293.324737548828,1.31253671646118,1.49073684215546,0,0,2.35086452289111,293.658945886253,1.14406073096335
1962,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.272155306521029,293.652404785156,0.748095214366913,1.54605162143707,0,0,2.35882514936642,294.594268661608,1.14842846304617
1963,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.275878444979648,294.739593505859,1.32197558879852,1.68209636211395,0,0,2.37898385784852,295.697909635002,1.16413919171943
1963,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.279399928470765,295.855743408203,1.51128315925598,1.72524774074554,0,0,2.39837559051618,296.754342912654,1.17899898602233
1963,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.283653407563026,298.031433105469,1.5377414226532,2.13029646873474,0,0,2.42014073877751,298.0509576864,1.19694762174422
1963,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.284781294827584,298.682922363281,1.92390096187592,2.27353048324585,0,0,2.42864022726898,299.022643020132,1.20170702862217
1964,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.288634523092239,300.772003173828,1.69176089763641,2.17277717590332,0,0,2.44844820473176,300.337230185,1.21796670428424
1964,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.289280739859672,301.854217529297,1.1847562789917,1.92562925815582,0,0,2.45407335198811,301.423754214152,1.22069358012034
1964,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.290952327575219,303.404144287109,1.11003255844116,1.82935857772827,0,0,2.46398857221318,302.669020274307,1.22774726919056
1964,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29105079289026,303.712188720703,1.0200537443161,2.00505185127258,0,0,2.46781192866648,303.616426098167,1.22816276860471
1965,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.29470351784549,306.104125976562,1.50558924674988,2.55473899841309,0,0,2.48620522728061,304.995550133259,1.24357636961029
1965,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.294324281304753,307.359344482422,1.24120128154755,2.85770630836487,0,0,2.48641226911891,306.079319645694,1.24197608467307
1965,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.295192155090164,309.558135986328,1.23736178874969,2.87848520278931,0,0,2.49090976233637,307.357544164299,1.24563829861347
1965,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.293675680912786,311.83740234375,1.32704043388367,2.96354126930237,0,0,2.48322354328261,308.606450030083,1.23923915052764
1966,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.290185529868716,314.241424560547,1.99792158603668,3.32450222969055,0,0,2.46506026972229,309.941080110789,1.22451157144576
1966,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.283288539179507,314.581085205078,3.24367237091064,3.62130498886108,0,0,2.43211682280094,310.913112103318,1.19540796689694
1966,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27912655799291,315.426300048828,3.28626489639282,3.94509887695312,0,0,2.41114131607493,312.03972421389,1.1778454298351
1966,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.274472394102532,316.241638183594,3.4410719871521,3.60142540931702,0,0,2.38761091384061,313.133256454269,1.15820600280457
1967,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.269597745790487,317.124298095703,2.19496369361877,2.3010470867157,0,0,2.36272398281635,314.245839710818,1.13763618573779
1967,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26397690648607,317.185882568359,2.66898798942566,1.04130709171295,0,0,2.3350683306399,315.160115255446,1.11391762619207
1967,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.260755906639789,318.127410888672,3.61509037017822,0.948461472988129,0,0,2.31795228144383,316.220539349308,1.10032579897318
1967,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257023692769343,318.878723144531,4.01541996002197,1.33501613140106,0,0,2.29869465672752,317.143544608667,1.08457677429391
1968,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254811078683238,320.89794921875,4.53413534164429,1.88700866699219,0,0,2.28506698508718,318.284548548411,1.07524008699318
1968,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.249946767307753,322.552947998047,4.62652826309204,2.83050990104675,0,0,2.25881389428905,319.344600007449,1.05471388925654
1968,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.243759993742007,323.325927734375,4.44615316390991,2.20865368843079,0,0,2.22671317457147,320.283190419933,1.02860722630682
1968,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.238110819866236,323.716918945312,4.6284761428833,1.73939299583435,0,0,2.19728109199354,321.138785144327,1.00476910183824
1969,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.233883738388025,325.26953125,4.34696102142334,2.14415216445923,0,0,2.17324441162399,322.21314580073,0.986931857555746
1969,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.226942482192771,325.571899414062,4.75921201705933,3.7299964427948,0,0,2.13746996192145,323.002815354237,0.957641463457515
1969,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.222009858166111,326.230133056641,4.58822154998779,4.38154220581055,0,0,2.11058137260429,323.934200588603,0.936827003132877
1969,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.216269356298388,325.741577148438,4.66998434066772,4.30650901794434,0,0,2.0809921167684,324.657388368994,0.912603496998324
1970,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.213106628401619,325.592651367188,4.33164119720459,3.92694425582886,0,0,2.0633878598776,325.457066280558,0.899257563075707
1970,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.210789619168721,325.734039306641,4.5012731552124,3.24606156349182,0,0,2.04971924854247,326.250207727236,0.889480353929154
1970,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.209150345893765,326.651031494141,4.42521715164185,2.13953065872192,0,0,2.03865912378258,327.21223272849,0.882563023851205
1970,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.205363778722815,325.573760986328,5.5785083770752,1.13124179840088,0,0,2.01982890005428,327.665741960786,0.866584641610773
1971,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.207907511214984,328.252807617188,5.03568029403687,-0.506063401699066,0,0,2.02735333994057,328.865525175023,0.877318567153969
1971,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.203513967808055,328.793273925781,4.53709173202515,-0.0617176927626133,0,0,2.00453223636528,329.534593006285,0.858778894469851
1971,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.201785904901516,329.612121582031,3.75224614143372,0.655690133571625,0,0,1.9941810156373,330.321696793166,0.851486893982435
1971,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.200455942129937,329.845611572266,2.27759718894958,-0.101146534085274,0,0,1.98652392549003,330.94055483045,0.845874778160785
1972,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.202203609808346,331.665863037109,3.81802749633789,-0.925238788127899,0,0,1.99171025674353,331.830395283342,0.853249505964139
1972,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20202025657316,333.911163330078,2.69639086723328,0.481130748987198,0,0,1.98707317336231,332.753089552143,0.852475800403253
1972,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.199551721562264,334.851104736328,2.99610805511475,1.24993205070496,0,0,1.97236723345275,333.413244558716,0.842059189737903
