Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1983,12,369.095977783203,49.4152502706887,36.6196975708008,0,1,8.6912978852749,379.520538408018,1.13380019225001,369.095977783203,49.4152502706887,36.6196975708008,0,1,7.43025044192761,379.473189092251,1.20534526960888,0.235789866439168,365.251678466797,3.18787503242493,4.22915458679199,0,0,2.24152173348742,370.439530113554,1.1301793018174
1984,3,369.432769775391,48.9898689985892,39.5828590393066,0,1,8.7524885420598,380.667311961629,1.10214124257383,369.432769775391,48.9898689985892,39.5828590393066,0,1,7.62185952257688,380.68068493243,1.18362443332267,0.23533643822942,367.186950683594,4.0190544128418,4.66107797622681,0,0,2.23399167499,371.530493367327,1.12800594642576
1984,6,370.993988037109,48.8630586113911,4.53233766555786,0,1,8.63110526345569,381.790667003099,1.07107180285976,370.993988037109,48.8630586113911,4.53233766555786,0,1,7.61575169789482,381.869245709061,1.15823201451323,0.233706375272661,368.900909423828,4.65562963485718,6.14986610412598,0,0,2.21907160896344,372.623928975031,1.12019278870949
1984,9,372.818664550781,49.1033228154287,16.9068260192871,0,1,8.44651289834191,382.866611096148,1.03605638529722,372.818664550781,49.1033228154287,16.9068260192871,0,1,7.52191729927803,383.015455369007,1.12475179022633,0.230861141912467,369.8603515625,3.73766088485718,7.00095081329346,0,0,2.19747798954091,373.619542810157,1.10655512097977
1984,12,374.672271728516,49.4293927031389,18.8957061767578,0,1,8.37684746109414,383.901123719922,1.00701746888084,374.672271728516,49.4293927031389,18.8957061767578,0,1,7.51471125274516,384.119843311594,1.0925095201018,0.228348885125574,370.677368164062,2.83661651611328,4.76729249954224,0,0,2.17703770137028,374.628053327108,1.09451346429505
1985,3,376.136108398438,49.4959582403539,41.2714500427246,0,1,8.44248438331097,384.918610511703,0.99185491283543,376.136108398438,49.4959582403539,41.2714500427246,0,1,7.61414972712513,385.199572844815,1.06939776797398,0.225698384552682,371.641448974609,5.41925525665283,4.58007144927979,0,0,2.1550210237637,375.654616123903,1.08180918258789
1985,6,378.052093505859,48.4901250637149,27.2177200317383,0,1,8.50694254942687,385.945804674355,0.989476428018071,378.052093505859,48.4901250637149,27.2177200317383,0,1,7.6878608110217,386.272678524106,1.05457524874715,0.222402051751044,372.518463134766,3.45384526252747,3.96353983879089,0,0,2.12919580752387,376.596755721398,1.06600932163299
1985,9,379.942962646484,48.9851202690662,-3.1110725402832,0,1,8.44722118157416,386.990340700035,0.989796432895134,379.942962646484,48.9851202690662,-3.1110725402832,0,1,7.61928779008631,387.342172825626,1.03924496200669,0.219594564654771,374.033782958984,4.08710145950317,3.75438690185547,0,0,2.10453250429646,377.652438948517,1.05255257790501
1985,12,382.12939453125,49.5137888464477,20.5319881439209,0,1,8.3442906728282,388.013176887707,0.982273647198509,382.12939453125,49.5137888464477,20.5319881439209,0,1,7.49539671810436,388.374548472651,1.01440009119515,0.215179840620231,374.774871826172,2.85863947868347,4.18073034286499,0,0,2.07152156231771,378.534832816651,1.03139208529172
1986,3,383.792358398438,49.8614147946535,35.7972183227539,0,1,8.35362979226419,389.008519408324,0.97857913066292,383.792358398438,49.8614147946535,35.7972183227539,0,1,7.47898953090615,389.368482776632,0.992226333511913,0.21193770869281,375.703826904297,4.29562568664551,3.80064392089844,0,0,2.04428527842212,379.478053641803,1.01585201797048
1986,6,385.799652099609,27.9905148366123,-64.9844970703125,0,1,8.36968924496464,390.074465960142,0.99345869834208,385.799652099609,27.9905148366123,-64.9844970703125,0,1,7.45998444708146,390.393388493008,0.984719466351036,0.208571688302863,376.153137207031,2.7332067489624,2.98780250549316,0,0,2.01676387216148,380.320495081535,0.99971813303444
1986,9,387.824005126953,9.46811704925554,-61.1213836669922,0,0,8.42595430947763,391.125449315786,0.989592219443873,387.824005126953,9.46811704925554,-61.1213836669922,0,0,7.48334135549433,391.380563089642,0.959643659489032,0.206577870795784,377.105529785156,2.73782539367676,2.52733969688416,0,0,1.99612443110561,381.275517101837,0.990161440407521
1986,12,389.199829101562,24.9080489089189,-47.3934288024902,0,1,9.03433061764,392.138861935599,0.981627553452776,389.199829101562,24.9080489089189,-47.3934288024902,0,1,8.07268003063485,392.316325870456,0.93443875316433,0.203953199309059,377.640594482422,3.2439911365509,2.86057806015015,0,0,1.97295214223038,382.138224971202,0.977580961724681
1987,3,390.415985107422,49.3856153467314,144.349914550781,0,1,10.4661550274483,393.149727826019,0.993429566439883,390.415985107422,49.3856153467314,144.349914550781,0,1,9.51074257862815,393.241358970073,0.934761427641522,0.202185046836452,378.379974365234,2.52525949478149,2.98551058769226,0,0,1.95481945854689,383.021228166015,0.969105918427971
1987,6,391.508331298828,49.9915038264611,462.455596923828,0,1,12.3823953268066,394.224936628777,1.03047163123012,391.508331298828,49.9915038264611,462.455596923828,0,1,11.4553805443419,394.218078634634,0.965401142152749,0.200627188316022,379.452514648438,3.864830493927,3.49997115135193,0,0,1.9377325377547,383.943367968436,0.961638848356052
1987,9,392.284240722656,49.7344586039566,62.3506546020508,0,1,14.1499026325411,395.388328753117,1.06630790111312,392.284240722656,49.7344586039566,62.3506546020508,0,1,13.2665419786399,395.269121912794,1.00034521643189,0.198376312612501,380.315185546875,3.5671124458313,3.98520374298096,0,0,1.91719169050186,384.781764987181,0.950850033851425
1987,12,392.615631103516,49.4447801557558,53.4068984985352,0,1,15.4835849131287,396.53698192231,1.06212821250765,392.615631103516,49.4447801557558,53.4068984985352,0,1,14.6579602916234,396.316590595344,1.00281830767822,0.196544995102454,382.017486572266,4.0448203086853,3.79432988166809,0,0,1.8974998127269,385.796807061881,0.942072230224122
1988,3,392.447937011719,49.9647362660741,85.0158233642578,0,1,16.4927588918505,397.629080790556,1.02657834693532,392.447937011719,49.9647362660741,85.0158233642578,0,1,15.7334844157361,397.326621497932,0.979443627923252,0.192019841337875,382.533386230469,3.84122228622437,3.36179256439209,0,0,1.86426245325046,386.557747837871,0.920382429896813
1988,6,392.336364746094,49.984416210029,83.6154861450195,0,1,17.2381526997121,398.658711348948,0.973832683936694,392.336364746094,49.984416210029,83.6154861450195,0,1,16.5498196262383,398.295490161912,0.942501854649474,0.188902217817635,383.838928222656,4.81877994537354,3.60614967346191,0,0,1.83751921047006,387.486324900456,0.90543915168624
1988,9,392.392761230469,49.9945785092631,164.11962890625,0,1,17.7011825515293,399.614926863487,0.908688107148049,392.392761230469,49.9945785092631,164.11962890625,0,1,17.0758121135191,399.212543453093,0.89460071343259,0.184021256744107,384.423065185547,4.580726146698,4.09573554992676,0,0,1.80182358833106,388.224326151642,0.882043908872867
1988,12,392.575622558594,49.999243030344,329.952056884766,0,1,17.872872173178,400.483519334706,0.834699151427048,392.575622558594,49.999243030344,329.952056884766,0,1,17.2985317393771,400.0662651259,0.838073302375237,0.180275310332639,385.746734619141,4.44420051574707,4.30841302871704,0,0,1.77089164407565,389.093395956061,0.864088976526142
