Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign,lw_decomp_r,lw_decomp_g_pos,lw_decomp_g_neg,lw_decomp_z_pos,lw_decomp_z_neg,int_decomp_r,int_decomp_gh_pos,int_decomp_gh_neg,int_decomp_gf_pos,int_decomp_gf_neg,int_decomp_z_pos,int_decomp_z_neg
1993,9,336.905334472656,5.00896457333599,6.87302684783936,1,0,3.20697516639124,336.919807079844,1.59904600769239,336.905334472656,5.00896457333599,6.87302684783936,1,0,3.65669424029638,336.722343674291,1.50457127331958,0.157464053865872,395.726531982422,2.23010635375977,-0.222918003797531,0,0,1.28256450156231,399.323867840821,0.645367627905358,3.20697516639124,1.59904600769239,0,1.60792915869885,0,3.65669424029638,1.50457127331958,0,0.157464053865872,0,1.99465891311093,0
1993,12,336.329406738281,4.36118523688167,6.29445505142212,1,0,3.35144210526193,338.534491514594,1.64755671570599,336.329406738281,4.36118523688167,6.29445505142212,1,0,3.85592839117978,338.176968460894,1.57229512539401,0.163250837735742,397.077697753906,2.05203461647034,-0.00404837355017662,0,0,1.29930090887928,400.026401746915,0.669084805811119,3.35144210526193,1.64755671570599,0,1.70388538955594,0,3.85592839117978,1.57229512539401,0,0.163250837735742,0,2.12038242805003,0
1994,3,342.08447265625,8.2408531482458,15.3702373504639,1,0,3.49534152958613,340.288908357607,1.70434546128401,342.08447265625,8.2408531482458,15.3702373504639,1,0,4.06108630893685,340.102916661916,1.65703711586379,0.167675646619763,398.043090820312,1.8110032081604,-0.088861845433712,0,0,1.31033265707272,400.646289309704,0.687219918830931,3.49534152958613,1.70434546128401,0,1.79099606830212,0,4.06108630893685,1.65703711586379,0,0.167675646619763,0,2.2363735464533,0
1994,6,341.189514160156,12.682521028505,19.5986270904541,0,0,3.61785534607513,341.973083780389,1.73198672907622,341.189514160156,12.682521028505,19.5986270904541,0,0,4.22571694847703,341.608405591242,1.69326877042501,0.172886349773342,399.389678955078,2.68254065513611,0.622413277626038,0,0,1.32458812608332,401.391107427612,0.708576025519307,3.61785534607513,1.73198672907622,0,1.88586861699891,0,4.22571694847703,1.69326877042501,0,0.172886349773342,0,2.35956182827868,0
1994,9,337.768615722656,9.52743038229875,19.9313468933105,0,0,3.79343724522794,343.642552931599,1.78840832305106,337.768615722656,9.52743038229875,19.9313468933105,0,0,4.45674417939092,342.959905424666,1.77463601297548,0.176770550064265,399.972442626953,2.22696471214294,1.14672160148621,0,0,1.3337615069764,401.992278322975,0.724495450089676,3.79343724522794,1.78840832305106,0,2.00502892217687,0,4.45674417939092,1.77463601297548,0,0.176770550064265,0,2.50533761635117,0
1994,12,341.552612304688,15.7134541945124,21.6785736083984,0,0,4.00305837292568,345.723156705471,1.89510232610723,341.552612304688,15.7134541945124,21.6785736083984,0,0,4.74159127303374,345.537289989558,1.92665348803687,0.18261157245822,401.110992431641,2.0271999835968,1.73539078235626,0,0,1.35129681511572,402.776693005223,0.748434925000821,4.00305837292568,1.89510232610723,0,2.10795604681845,0,4.74159127303374,1.92665348803687,0,0.18261157245822,0,2.63232621253864,0
1995,3,344.578948974609,16.4472016329156,15.9450836181641,0,0,4.05600476148534,347.664878579272,1.88288747699484,344.578948974609,16.4472016329156,15.9450836181641,0,0,4.84515058411771,347.732122831777,1.93681655659864,0.187027213349838,401.465850830078,2.09077000617981,2.17099452018738,0,0,1.36341492328321,403.448512340462,0.766532462933715,4.05600476148534,1.88288747699484,0,2.1731172844905,0,4.84515058411771,1.93681655659864,0,0.187027213349838,0,2.72130681416923,0
1995,6,346.76123046875,4.19362664397827,13.0375089645386,0,0,4.04551589848967,349.541997376305,1.82597165745453,346.76123046875,4.19362664397827,13.0375089645386,0,0,4.87382325454124,349.84572261503,1.88873302107168,0.19291301249507,401.763122558594,2.36793756484985,2.44732427597046,0,0,1.38272947093937,404.156290205171,0.790655455702096,4.04551589848967,1.82597165745453,0,2.21954424103514,0,4.87382325454124,1.88873302107168,0,0.19291301249507,0,2.7921772209745,0
1995,9,345.876586914062,10.1013499868888,12.800482749939,0,0,4.0057976235754,351.170109755192,1.73700312688217,345.876586914062,10.1013499868888,12.800482749939,0,0,4.86204932904263,351.336003397355,1.7977124577187,0.199860863535781,402.6103515625,1.90228998661041,2.42128491401672,0,0,1.40668769635848,404.984560912053,0.819131276278913,4.0057976235754,1.73700312688217,0,2.26879449669323,0,4.86204932904263,1.7977124577187,0,0.199860863535781,0,2.86447600778815,0
1995,12,348.184661865234,11.3037567309998,16.3729705810547,0,0,4.02163523309746,352.842601229832,1.70065820195665,348.184661865234,11.3037567309998,16.3729705810547,0,0,4.90597716574112,353.089033131521,1.76383058108433,0.205850172328647,403.287506103516,2.00056600570679,2.71342253684998,0,0,1.42670154422693,405.782354782579,0.843678504129007,4.02163523309746,1.70065820195665,0,2.3209770311408,0,4.90597716574112,1.76383058108433,0,0.205850172328647,0,2.93629641232815,0
1996,3,354.140289306641,1.97717113511114,13.6993093490601,0,0,4.00169473294947,354.689958668316,1.66080103132664,354.140289306641,1.97717113511114,13.6993093490601,0,0,4.9067570826238,355.505160971215,1.71706856504908,0.212015298948677,404.033325195312,1.5696028470993,2.33700060844421,0,0,1.44763600857996,406.598605490916,0.868946322687101,4.00169473294947,1.66080103132664,0,2.34089370162283,0,4.9067570826238,1.71706856504908,0,0.212015298948677,0,2.97767321862604,0
1996,6,349.902496337891,2.2029010346744,8.96053314208984,0,0,3.88964972195345,355.938923356787,1.52031930892859,349.902496337891,2.2029010346744,8.96053314208984,0,0,4.78729744922274,356.195345086469,1.54101214652375,0.218324074749382,405.687316894531,1.89742207527161,2.21191143989563,0,0,1.4682554788771,407.598282473617,0.894802888509774,3.88964972195345,1.52031930892859,0,2.36933041302486,0,4.78729744922274,1.54101214652375,0,0.218324074749382,0,3.02796122794961,0
1996,9,349.454071044922,3.43470919658184,8.19289112091064,0,0,3.96604639998442,357.43065850181,1.53186142004748,349.454071044922,3.43470919658184,8.19289112091064,0,0,4.87106298616405,357.608739555707,1.5399190664786,0.221502287663974,406.580993652344,1.82047927379608,2.22205924987793,0,0,1.4753212831741,408.445311847198,0.907828818424011,3.96604639998442,1.53186142004748,0,2.43418497993694,0,4.87106298616405,1.5399190664786,0,0.221502287663974,0,3.10964163202147,0
1996,12,352.161376953125,5.99933523972611,7.72208118438721,0,0,4.06518833032309,358.925569275721,1.56125372425802,352.161376953125,5.99933523972611,7.72208118438721,0,0,4.97615718488099,359.006354375582,1.561292604538,0.225127218737018,407.613922119141,2.27064609527588,2.23103094100952,0,0,1.48430329489796,409.368067486458,0.922685626123905,4.06518833032309,1.56125372425802,0,2.50393460606507,0,4.97615718488099,1.561292604538,0,0.225127218737018,0,3.18973736160597,0
1997,3,358.965209960938,14.7594341042461,14.4029541015625,0,0,4.17346485576171,360.671479170641,1.61454646880738,358.965209960938,14.7594341042461,14.4029541015625,0,0,5.08389867770306,361.08199241575,1.60446465332005,0.227901008751865,408.25732421875,1.56831002235413,2.09291863441467,0,0,1.4899798631238,410.202214415792,0.93405402569346,4.17346485576171,1.61454646880738,0,2.55891838695433,0,5.08389867770306,1.60446465332005,0,0.227901008751865,0,3.25153301563114,0
1997,6,361.133026123047,4.83520969984882,14.3602800369263,0,0,4.19266880014165,362.268912937744,1.58910405567841,361.133026123047,4.83520969984882,14.3602800369263,0,0,5.08995485321448,362.659314579854,1.55350434858658,0.231784638236526,409.908416748047,2.08161902427673,2.41810727119446,0,0,1.49961174085869,411.241018185246,0.949971110810004,4.19266880014165,1.58910405567841,0,2.60356474446324,0,5.08995485321448,1.55350434858658,0,0.231784638236526,0,3.30466586639137,0
1997,9,357.953491210938,11.5277161351573,15.2086238861084,0,0,4.23881426764,363.687409517629,1.56417734771088,357.953491210938,11.5277161351573,15.2086238861084,0,0,5.12553244782076,363.629014682653,1.50914002792572,0.232747318342652,411.149353027344,0.932803511619568,2.71766972541809,0,0,1.49617577923463,412.179746945517,0.953916662580513,4.23881426764,1.56417734771088,0,2.67463691992913,0,5.12553244782076,1.50914002792572,0,0.232747318342652,0,3.38364510155239,0
1997,12,360.716125488281,4.43681171774283,13.9034099578857,0,0,4.36188953513004,365.362913377299,1.61224048163718,360.716125488281,4.43681171774283,13.9034099578857,0,0,5.26423695693635,365.40807274665,1.56696685691155,0.233120478111385,411.999694824219,1.26385176181793,2.93935918807983,0,0,1.49020151241703,413.071538101516,0.955446060743869,4.36188953513004,1.61224048163718,0,2.74964905349287,0,5.26423695693635,1.56696685691155,0,0.233120478111385,0,3.46414962191341,0
1998,3,366.715637207031,0.701628003407102,12.6580934524536,0,0,4.3901717151622,367.12423564368,1.60578902659744,366.715637207031,0.701628003407102,12.6580934524536,0,0,5.30501616562699,367.534298249222,1.56571948035132,0.23385895575653,412.998077392578,1.1768000125885,2.96884703636169,0,0,1.48555403597653,414.020372786365,0.958472717014985,4.3901717151622,1.60578902659744,0,2.78438268856476,0,5.30501616562699,1.56571948035132,0,0.23385895575653,0,3.50543772951913,0
1998,6,366.270782470703,0.910341520955157,16.3201522827148,0,0,4.31652419220997,368.547217868217,1.50785366755274,366.270782470703,0.910341520955157,16.3201522827148,0,0,5.22558510354987,368.709766085866,1.45351199907877,0.233820907626766,413.919525146484,1.22306394577026,2.90989804267883,0,0,1.47731596360964,414.939561460132,0.958316776464432,4.31652419220997,1.50785366755274,0,2.80867052465723,0,5.22558510354987,1.45351199907877,0,0.233820907626766,0,3.53825219684433,0
1998,9,362.921936035156,6.07992822248043,16.73415184021,0,0,4.3249456931538,369.850383254459,1.46143201430293,362.921936035156,6.07992822248043,16.73415184021,0,0,5.23842758081132,369.577055102628,1.40603649218396,0.233609031644611,415.171295166016,1.41731715202332,3.0213668346405,0,0,1.46760316965385,415.890822401254,0.957448401132686,4.3249456931538,1.46143201430293,0,2.86351367885087,0,5.23842758081132,1.40603649218396,0,0.233609031644611,0,3.59878205698275,0
1998,12,365.396148681641,17.0865320198483,17.3199405670166,0,0,4.41598449132359,371.456080620294,1.49461841273142,365.396148681641,17.0865320198483,17.3199405670166,0,0,5.35009803097259,371.411636294904,1.4594837967645,0.232359944587008,416.767547607422,1.27341103553772,2.58969473838806,0,0,1.45215500563405,416.905800350131,0.952329008283197,4.41598449132359,1.49461841273142,0,2.92136607859217,0,5.35009803097259,1.4594837967645,0,0.232359944587008,0,3.65825428962108,0
1999,3,368.952178955078,3.86731587612064,16.134090423584,0,0,4.40954664252685,372.965023054881,1.45469607390216,368.952178955078,3.86731587612064,16.134090423584,0,0,5.34903365471615,373.037615147018,1.42894447644088,0.228698838420709,417.702362060547,1.00170707702637,2.31248021125793,0,0,1.42588528707097,417.793508897939,0.937323936687198,4.40954664252685,1.45469607390216,0,2.95485056862469,0,5.34903365471615,1.42894447644088,0,0.228698838420709,0,3.69139033985456,0
