Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1962,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.263897995988746,292.100738525391,1.53810846805573,1.43980872631073,0,0,2.25709655566861,292.46627428492,1.13591525059533
1962,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.265592258650974,293.324737548828,1.31253671646118,1.49073684215546,0,0,2.267531612441,293.569235709766,1.14320798803856
1962,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.266729132843714,293.652404785156,0.748095214366913,1.54605162143707,0,0,2.27661740845454,294.506299865852,1.14810151793712
1963,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.270596994889107,294.739593505859,1.32197558879852,1.68209636211395,0,0,2.29848052370943,295.601935770779,1.16475023657592
1963,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.274269711800082,295.855743408203,1.51128315925598,1.72524774074554,0,0,2.3195520402308,296.656114140925,1.18055897788396
1963,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.278662733121955,298.031433105469,1.5377414226532,2.13029646873474,0,0,2.342752877706,297.936198974219,1.19946817761854
1963,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.279885642687998,298.682922363281,1.92390096187592,2.27353048324585,0,0,2.35213793679213,298.91264294166,1.20473203580345
1964,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28387690068286,300.772003173828,1.69176089763641,2.17277717590332,0,0,2.3731350324588,300.210774128148,1.22191189656154
1964,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.284635982919867,301.854217529297,1.1847562789917,1.92562925815582,0,0,2.37934525274117,301.296961831094,1.22517926919255
1964,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.286446021717374,303.404144287109,1.11003255844116,1.82935857772827,0,0,2.38998344441413,302.531352474586,1.23297035023715
1964,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.286709983208866,303.712188720703,1.0200537443161,2.00505185127258,0,0,2.39462579864445,303.488842111321,1.23410653879604
1965,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.290595433832132,306.104125976562,1.50558924674988,2.55473899841309,0,0,2.41430222070891,304.852348127065,1.25083096522401
1965,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.290402719660405,307.359344482422,1.24120128154755,2.85770630836487,0,0,2.41492950465589,305.942770373111,1.25000145166196
1965,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.291436257355834,309.558135986328,1.23736178874969,2.87848520278931,0,0,2.41960186153697,307.21748689535,1.25445018279349
1965,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.289977169494326,311.83740234375,1.32704043388367,2.96354126930237,0,0,2.41088084938553,308.466178692207,1.24816972527188
