Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1999,9,383.181945800781,8.20254516601562,-2.45384335517883,0,0,-3.27490992033582,384.14729799817,0.924258558736495,383.181945800781,8.20254516601562,-2.45384335517883,0,0,-1.04231259782288,383.635959135997,0.841721831647928,0.20290790840515,419.851013183594,1.46999669075012,2.57707810401917,0,0,1.26191435255186,419.708580792773,0.929998502525324
1999,12,384.639465332031,12.6009845733643,-1.04243004322052,0,0,-3.23583109422948,385.348698408987,0.910797664907178,384.639465332031,12.6009845733643,-1.04243004322052,0,0,-1.04319670662641,384.620575867987,0.832494057893516,0.199248301723095,421.478302001953,1.87719976902008,2.67469429969788,0,0,1.23294809886333,420.677403436681,0.913225234490117
2000,3,385.652465820312,16.5018043518066,0.343868583440781,0,0,-3.20620255915038,386.360991323397,0.891819556449314,385.652465820312,16.5018043518066,0.343868583440781,0,0,-1.05116879391497,385.506823209652,0.818818666323431,0.193019110058559,421.839935302734,2.09063911437988,3.06024765968323,0,0,1.19162734494661,421.351852992822,0.884674652280212
2000,6,385.7958984375,3.89261698722839,-1.88595223426819,0,0,-3.1686515159925,386.886946633563,0.873374633858386,385.7958984375,3.89261698722839,-1.88595223426819,0,0,-1.03995372088624,386.173155503066,0.807951421125075,0.188853318626347,423.645141601562,1.39305639266968,3.63055109977722,0,0,1.15854169732122,422.355749831461,0.865581361021922
2000,9,386.65234375,10.9686307907104,-0.510856568813324,0,0,-3.1110884491882,387.859727667343,0.870512994597731,386.65234375,10.9686307907104,-0.510856568813324,0,0,-1.00451812701214,387.045060487999,0.815249446864438,0.180673834881095,423.746978759766,1.92516613006592,3.74776244163513,0,0,1.106019728122,422.983637745198,0.82809190240838
2000,12,387.487274169922,8.16444873809814,-0.919118642807007,0,0,-3.05562487280561,388.705817710566,0.868169586857501,387.487274169922,8.16444873809814,-0.919118642807007,0,0,-0.962867979270085,387.862337998915,0.825240284678342,0.174685467161648,424.342590332031,1.97602581977844,3.68028330802917,0,0,1.06364506378546,423.774905396209,0.800645101268739
2001,3,388.882049560547,15.0526151657104,1.19653213024139,0,0,-3.00093473103449,389.965981572023,0.870263465128228,388.882049560547,15.0526151657104,1.19653213024139,0,0,-0.91973208623756,388.936552351996,0.84246264362933,0.167579099088276,424.013854980469,2.59208202362061,3.12917280197144,0,0,1.01632360198721,424.345515448643,0.768074110228641
2001,6,389.132904052734,13.2003631591797,1.57954013347626,0,0,-2.95310599462826,390.534185015239,0.863703061390373,389.132904052734,13.2003631591797,1.57954013347626,0,0,-0.882406933955892,389.693803505663,0.849479145289754,0.162707068404671,424.636596679688,1.50943696498871,1.8065037727356,0,0,0.979303022698876,425.112898969699,0.745743875416093
2001,9,390.389434814453,6.99950790405273,-0.170383766293526,0,0,-2.89170485102644,391.80421837482,0.870756630736592,390.389434814453,6.99950790405273,-0.170383766293526,0,0,-0.836083922339286,390.8311988073,0.870366023939583,0.156297168184558,424.235015869141,1.03103744983673,1.07630443572998,0,0,0.935611107090191,425.612906717751,0.716365042166583
2001,12,390.879455566406,6.45342016220093,-0.171204969286919,0,0,-2.84233638746255,392.543648849186,0.868614953622358,390.879455566406,6.45342016220093,-0.171204969286919,0,0,-0.809615884674461,391.716588180859,0.877837887708838,0.152695532306822,424.509704589844,1.92566728591919,0.231597751379013,0,0,0.90584873581043,426.210599763215,0.699857474771781
2002,3,391.417297363281,10.7549600601196,0.548765897750854,0,0,-2.77994019783913,393.240082843042,0.874913078497668,391.417297363281,10.7549600601196,0.548765897750854,0,0,-0.77356157476355,392.579482195526,0.892273230090607,0.149722929672949,425.342498779297,1.22611713409424,-0.677904427051544,0,0,0.878802392542661,426.852210514295,0.686232988570955
2002,6,393.145141601562,5.88197374343872,0.443578392267227,0,0,-2.71642668702721,394.64216582161,0.890630863446682,393.145141601562,5.88197374343872,0.443578392267227,0,0,-0.744224904224882,393.795544067803,0.915396632214397,0.146412788935619,425.952911376953,2.19486474990845,-0.671096861362457,0,0,0.850315338270253,427.433139679626,0.671061446204461
2002,9,393.904205322266,12.0235366821289,0.722922921180725,0,0,-2.67247196865718,395.49124569609,0.893387393011208,393.904205322266,12.0235366821289,0.722922921180725,0,0,-0.742579906785531,394.746103682509,0.922724514773616,0.143741699144422,426.358703613281,2.1280689239502,-0.638852000236511,0,0,0.825715805531877,427.983056287942,0.658818899694329
2002,12,394.336578369141,9.00148582458496,0.0576598644256592,0,0,-2.61592434146846,396.175034681196,0.90203268124647,394.336578369141,9.00148582458496,0.0576598644256592,0,0,-0.728340094443523,395.63030932334,0.936104713862024,0.142170074569687,426.482574462891,1.41924703121185,-0.745612144470215,0,0,0.807607737187496,428.467303798791,0.651615590012988
2003,3,395.607299804688,8.9843635559082,0.188440054655075,0,0,-2.54953367166868,397.344926470331,0.921876571736091,395.607299804688,8.9843635559082,0.188440054655075,0,0,-0.70798498989198,396.786407833557,0.960777860919788,0.14266960237893,427.007415771484,1.23220467567444,-0.900479078292847,0,0,0.800146554462926,429.021350389049,0.653905102128197
2003,6,396.788696289062,8.91653633117676,0.415950357913971,0,0,-2.49516835474009,398.389655676963,0.937449887006061,396.788696289062,8.91653633117676,0.415950357913971,0,0,-0.709732367357107,397.866320770392,0.977789149817301,0.143890217507556,427.8896484375,1.51333403587341,-0.716017663478851,0,0,0.796292512655849,429.594776220037,0.659499611729643
2003,9,398.101531982422,6.94962739944458,-0.311805486679077,0,0,-2.44685054515856,399.531925195139,0.953485635491923,398.101531982422,6.94962739944458,-0.311805486679077,0,0,-0.72270781379631,399.003658210629,0.994567693783342,0.145397830392808,429.5390625,1.82670617103577,-0.707763850688934,0,0,0.792971013250652,430.314453050079,0.666409533263469
2003,12,399.161071777344,10.9862880706787,-0.149867281317711,0,0,-2.40441710687082,400.559622912825,0.967528565363264,399.161071777344,10.9862880706787,-0.149867281317711,0,0,-0.745972023282798,400.067113775592,1.0086019056957,0.144736395495882,430.693237304688,1.78811538219452,-0.729076087474823,0,0,0.778921505357928,430.948411014285,0.663377943866615
2004,3,400.204193115234,15.98375415802,1.52049171924591,0,0,-2.35909241541497,401.623982450843,0.984064454008062,400.204193115234,15.98375415802,1.52049171924591,0,0,-0.762964678419447,401.164639516387,1.02715548745947,0.143596116426047,431.258178710938,2.19479560852051,-0.943215429782867,0,0,0.763160309824836,431.495687708388,0.658151642754239
2004,6,401.5205078125,9.77405548095703,1.3693231344223,0,0,-2.31336205878558,402.936644986592,1.00241896775268,401.5205078125,9.77405548095703,1.3693231344223,0,0,-0.778252013007202,402.426307233776,1.04889297338652,0.143429001371226,432.030334472656,2.27918171882629,-1.04523694515228,0,0,0.752437237002285,432.10175814814,0.657385695522539
2004,9,401.993072509766,12.4686994552612,1.80791318416595,0,0,-2.26868669784593,403.786403325504,1.01545428367942,401.993072509766,12.4686994552612,1.80791318416595,0,0,-0.79683360175966,403.459568164515,1.06370529336311,0.143098131994078,432.973999023438,1.42948412895203,-0.899122893810272,0,0,0.740971593316439,432.711997556709,0.655869204481366
2004,12,403.286315917969,11.5236005783081,0.53723669052124,0,0,-2.20884555559737,405.240035278186,1.03880905463543,403.286315917969,11.5236005783081,0.53723669052124,0,0,-0.801107051247436,404.836243258249,1.08998686281665,0.142469246011505,433.989288330078,2.16268920898438,-0.450220346450806,0,0,0.727941178546311,433.332461487102,0.652986798237823
2005,3,403.704833984375,16.5612869262695,-0.232172623276711,0,0,-2.14896398007649,406.159672526373,1.05380641273969,403.704833984375,16.5612869262695,-0.232172623276711,0,0,-0.809942810327774,405.945193923595,1.10440367555361,0.141290632883383,435.092254638672,2.83665990829468,0.133650705218315,0,0,0.712006017327387,433.985012691695,0.647584798617276
2005,6,404.667022705078,11.7195844650269,-0.870373606681824,0,0,-2.06610468289731,407.345504392872,1.07869096531858,404.667022705078,11.7195844650269,-0.870373606681824,0,0,-0.793088588966253,407.179866414809,1.12893318601163,0.13900176456348,435.583953857422,1.97652423381805,0.448179244995117,0,0,0.691049582075858,434.516154385587,0.637094107905819
2005,9,406.413024902344,11.6646699905396,-1.89517462253571,0,0,-1.98027658579453,408.923537992583,1.10509747637521,406.413024902344,11.6646699905396,-1.89517462253571,0,0,-0.772648099684711,408.629184020641,1.15508737152041,0.137551171123779,436.364685058594,1.55542147159576,0.841570913791656,0,0,0.674006884621925,435.130925158912,0.630445526599654
2005,12,407.884613037109,12.7004842758179,-1.03054308891296,0,0,-1.90306774049204,410.277417025232,1.12120820235516,407.884613037109,12.7004842758179,-1.03054308891296,0,0,-0.762568337743536,409.961455241346,1.16900026832443,0.135299308333646,436.918365478516,2.66487193107605,0.9657142162323,0,0,0.652994748687799,435.667563287088,0.620124445281649
2006,3,409.139678955078,12.0526676177979,-1.77407681941986,0,0,-1.82062255406272,411.438601328958,1.13523531308384,409.139678955078,12.0526676177979,-1.77407681941986,0,0,-0.740788269225086,411.202615630019,1.18136062650937,0.133335419451946,438.254791259766,2.30962657928467,2.11477851867676,0,0,0.632224314723161,436.369135019222,0.611123249944005
2006,6,411.560424804688,8.81790351867676,-1.56864094734192,0,0,-1.73939134350519,413.246889980529,1.15335101067111,411.560424804688,8.81790351867676,-1.56864094734192,0,0,-0.718069004785062,412.747665419359,1.19905349291298,0.128652622444021,438.513702392578,3.17381858825684,2.47164940834045,0,0,0.598258436385641,436.867101381467,0.589660339802997
2006,9,413.695495605469,10.4178152084351,-1.14570760726929,0,0,-1.69020590445827,414.753178376202,1.15458464358164,413.695495605469,10.4178152084351,-1.14570760726929,0,0,-0.72347384247529,414.124257026273,1.1999624195716,0.124647126790879,438.663024902344,2.14888429641724,2.5311496257782,0,0,0.567645122033262,437.353613648613,0.571301740630727
2006,12,416.549377441406,5.54234409332275,-0.874053359031677,0,0,-1.66787983208245,416.744768886515,1.14861857855605,416.549377441406,5.54234409332275,-0.874053359031677,0,0,-0.751379470805012,415.779840160357,1.19640813036652,0.121005045957861,439.519256591797,1.71926856040955,2.93432521820068,0,0,0.537710984953015,437.981243577717,0.554608799742391
2007,3,417.768859863281,9.72721767425537,-2.50538516044617,0,0,-1.68114865552744,417.734806015682,1.1197329220352,417.768859863281,9.72721767425537,-2.50538516044617,0,0,-0.813949231345653,416.879215344899,1.16785278729608,0.114969081253906,439.819458007812,2.74871253967285,2.91622185707092,0,0,0.495687966520443,438.447756796421,0.526943844837009
2007,6,420.291870117188,9.5950288772583,-1.17665135860443,0,0,-1.69858409168586,419.60844963297,1.09956194716692,420.291870117188,9.5950288772583,-1.17665135860443,0,0,-0.868914874633137,418.470199829765,1.15381208251728,0.108965054435138,440.429229736328,1.66132593154907,2.88079071044922,0,0,0.452877127065278,438.974004690793,0.499425272522777
2007,9,421.425140380859,9.29540348052979,-0.798875153064728,0,0,-1.75123317876412,420.56058640708,1.05841697166206,421.425140380859,9.29540348052979,-0.798875153064728,0,0,-0.956943525215154,419.535543139478,1.11603312701246,0.101415938179161,441.003753662109,1.95948421955109,2.66522550582886,0,0,0.401557551044322,439.442822168619,0.464825010420476
2007,12,423.253479003906,10.4143466949463,-1.38035523891449,0,0,-1.80795177395704,421.996166965067,1.02499606137942,423.253479003906,10.4143466949463,-1.38035523891449,0,0,-1.03523354773308,420.85353724505,1.09131672116222,0.0927942897101681,441.630004882812,2.75615048408508,1.96406853199005,0,0,0.343933758351772,439.933966090891,0.425308954942474
2008,3,425.341400146484,12.4383716583252,-1.39262437820435,0,0,-1.89618638996799,423.693956450948,0.981753255852864,425.341400146484,12.4383716583252,-1.39262437820435,0,0,-1.14332454507754,422.301772805808,1.05743108388346,0.0822615931076124,441.202270507812,2.11244797706604,0.997767329216003,0,0,0.2773646149491,440.176765217373,0.37703389191057
2008,6,425.261535644531,12.7961883544922,-1.11347758769989,0,0,-2.0019655038906,424.173905298059,0.919686394056839,425.261535644531,12.7961883544922,-1.11347758769989,0,0,-1.25951768837286,423.135686614614,1.00371570410312,0.0734392283801457,441.795989990234,1.67678153514862,-0.316583871841431,0,0,0.218344584205529,440.61651722363,0.336597883034595
