Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home
1998,12,390.923004150391,7.43498611450195,-1.79510343074799,0,0,-0.977990347779673,391.689468583912,0.744848969044576
1999,3,392.28271484375,3.26611948013306,-1.04464411735535,0,0,-0.977833654524157,392.500127027614,0.751373213773232
1999,6,393.285858154297,1.79753494262695,-0.726733148097992,0,0,-0.975063702237862,393.297339562736,0.758546490532932
1999,9,393.74853515625,10.8127794265747,1.40059816837311,0,0,-0.961912390755916,394.092190887443,0.771916117482359
1999,12,394.693511962891,6.92243146896362,2.43031978607178,0,0,-0.94441897161099,394.956199395394,0.792121991896316
2000,3,395.474487304688,6.42964172363281,0.968513369560242,0,0,-0.945922101177302,395.833991560808,0.804917209276582
2000,6,396.732177734375,6.18942880630493,0.9986292719841,0,0,-0.972735477463053,396.759015059435,0.808358671813618
2000,9,397.480682373047,0.184635549783707,-0.319246113300323,0,0,-1.02989117381678,397.599468569104,0.794410543554515
2000,12,398.237915039062,4.26977968215942,-0.66164892911911,0,0,-1.09428704371526,398.438381467804,0.780549038661554
2001,3,398.885528564453,12.011043548584,1.52841746807098,0,0,-1.16459400007997,399.265267477666,0.765186830704565
2001,6,398.713256835938,5.89475107192993,1.34751534461975,0,0,-1.23597369005664,400.020470266571,0.749138771337397
2001,9,398.824401855469,9.57869911193848,0.113326385617256,0,0,-1.30379208969063,400.798791856081,0.74193796371534
2001,12,400.719116210938,8.06147861480713,-0.657673239707947,0,0,-1.39313689654656,401.699680161047,0.731259358422053
2002,3,400.921356201172,10.9223365783691,-3.00371885299683,0,0,-1.51991101649563,402.390558514695,0.692224913222071
2002,6,402.475769042969,6.77295446395874,-4.00049161911011,0,0,-1.63680176216302,403.150578108985,0.664430867719837
2002,9,404.144195556641,4.88708019256592,-4.2330641746521,0,0,-1.76665099317379,403.838918564897,0.62607708583951
2002,12,404.738159179688,2.3624370098114,-4.43486309051514,0,0,-1.8832932160741,404.416221071601,0.589742098316819
2003,3,404.940765380859,9.27430438995361,-3.67962384223938,0,0,-1.96213931704981,404.987557727416,0.573709487086722
2003,6,405.273284912109,4.84208488464355,-2.85484337806702,0,0,-2.01022654033498,405.562827929092,0.57412732257091
2003,9,405.828521728516,3.39623665809631,-2.73069834709167,0,0,-2.03617282449924,406.168222353951,0.587823508203602
2003,12,406.430603027344,5.18932485580444,-2.25138235092163,0,0,-2.0485495426152,406.794867076208,0.609869207401398
2004,3,407.433776855469,11.1199588775635,-2.2309672832489,0,0,-2.05164021945533,407.513129756709,0.639319025715547
2004,6,407.778045654297,7.78806304931641,-2.83574795722961,0,0,-2.05668650330355,408.191134051833,0.66378691880227
2004,9,409.200469970703,5.86514043807983,-3.34126281738281,0,0,-2.05335604675321,408.987206977935,0.696383190012145
