Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1962,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254551436208946,292.100738525391,1.53810846805573,1.43980872631073,0,0,2.3851369137687,292.438302975394,1.13215642484464
1962,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256531945241937,293.324737548828,1.31253671646118,1.49073684215546,0,0,2.39719305440324,293.524706126115,1.14096504152172
1962,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257894670648227,293.652404785156,0.748095214366913,1.54605162143707,0,0,2.40754331003263,294.420725400138,1.14702597108082
1963,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.262508283005362,294.739593505859,1.32197558879852,1.68209636211395,0,0,2.43336518319111,295.499666504443,1.16754571730447
1963,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.266928254367997,295.855743408203,1.51128315925598,1.72524774074554,0,0,2.45837938434929,296.533608695076,1.18720421560392
1963,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.272194036000695,298.031433105469,1.5377414226532,2.13029646873474,0,0,2.48621249314624,297.827840655788,1.21062458437526
1963,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.273744376782212,298.682922363281,1.92390096187592,2.27353048324585,0,0,2.4973616641617,298.772831742078,1.21751996199573
1964,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27858527375417,300.772003173828,1.69176089763641,2.17277717590332,0,0,2.52286496458185,300.088628627631,1.23905059128794
1964,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27966009316544,301.854217529297,1.1847562789917,1.92562925815582,0,0,2.53078906074491,301.162644422454,1.2438310149231
1964,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.281996422674075,303.404144287109,1.11003255844116,1.82935857772827,0,0,2.54426644921911,302.406350862919,1.25422219755851
1964,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.282580533382158,303.712188720703,1.0200537443161,2.00505185127258,0,0,2.55063694804841,303.333680513012,1.25682011922349
1965,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.287470800865016,306.104125976562,1.50558924674988,2.55473899841309,0,0,2.57566126664754,304.73035329901,1.27857033141
1965,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.287588259801719,307.359344482422,1.24120128154755,2.85770630836487,0,0,2.57803619060615,305.815774304659,1.27909274798648
1965,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.289149054958506,309.558135986328,1.23736178874969,2.87848520278931,0,0,2.58565767253543,307.11522889741,1.28603462303909
1965,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.287757682754428,311.83740234375,1.32704043388367,2.96354126930237,0,0,2.5775821131402,308.388122840627,1.2798462824677
1966,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.283824040509801,314.241424560547,1.99792158603668,3.32450222969055,0,0,2.5556163992746,309.747841719522,1.26235080726386
1966,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.275764859139306,314.581085205078,3.24367237091064,3.62130498886108,0,0,2.51489503563588,310.7068096334,1.22650636614232
1966,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.271075254875217,315.426300048828,3.28626489639282,3.94509887695312,0,0,2.4898107060483,311.827858758822,1.2056486342959
1966,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.265942277943034,316.241638183594,3.4410719871521,3.60142540931702,0,0,2.4622926052091,312.91451364786,1.18281893473145
1967,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.260641213227083,317.124298095703,2.19496369361877,2.3010470867157,0,0,2.43360531966469,314.023527511024,1.15924163905375
1967,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254507527779305,317.185882568359,2.66898798942566,1.04130709171295,0,0,2.40178072356483,314.918149809863,1.1319611353917
1967,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.251296409955794,318.127410888672,3.61509037017822,0.948461472988129,0,0,2.38356510558026,315.968335733231,1.11767919800033
1967,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247569238088635,318.878723144531,4.01541996002197,1.33501613140106,0,0,2.36316338109723,316.873517990669,1.10110203136262
1968,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.245685342753084,320.89794921875,4.53413534164429,1.88700866699219,0,0,2.35006315149456,318.016221181128,1.09272311887387
1968,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.240625555316321,322.552947998047,4.62652826309204,2.83050990104675,0,0,2.32111767670535,319.071773974868,1.0702189407785
1968,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.234003313147012,323.325927734375,4.44615316390991,2.20865368843079,0,0,2.28493944718199,319.993423806678,1.04076550641364
1968,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.228107868578022,323.716918945312,4.6284761428833,1.73939299583435,0,0,2.25255256751393,320.826408075194,1.01454461547897
