Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home
2006,9,419.523284912109,1.81621026992798,1.49159419536591,0,0,1.16739131297966,419.704964595915,1.28417712688465
2006,12,421.719818115234,1.16272234916687,1.43914008140564,0,0,1.14527868674018,421.272912884436,1.25696935373623
2007,3,423.281158447266,-0.871087431907654,0.763660430908203,0,0,1.00788953156737,422.54815417346,1.1452023516472
2007,6,423.482421875,6.90725517272949,1.38217079639435,0,0,0.846032958139459,423.342846399924,1.00924154690264
2007,9,424.849273681641,1.03766059875488,0.885164022445679,0,0,0.738891468077686,424.376316216476,0.930715033294083
2007,12,426.293975830078,6.24553394317627,1.77633678913116,0,0,0.565610533255746,425.355201753561,0.816376264436561
2008,3,426.281860351562,8.34798431396484,1.0506899356842,0,0,0.335237650916674,425.842953604543,0.659660043379729
2008,6,426.969970703125,16.2661266326904,2.41276574134827,0,0,0.133779290469456,426.49579534209,0.542968606683002
2008,9,427.168975830078,-0.458003342151642,-0.875185430049896,0,0,-0.12570789378749,426.937640688199,0.390611740295801
2008,12,424.550628662109,-14.0751438140869,-3.18142175674438,0,1,-0.335250169094877,426.527960920763,0.249857199788106
2009,3,421.535217285156,-3.06460332870483,1.70278322696686,0,1,-0.188988175558328,425.837185927434,0.340846056886792
2009,6,423.796844482422,6.11653137207031,3.40605163574219,0,1,0.319616946223449,426.889237056601,0.724384448222062
2009,9,426.913665771484,2.46031260490417,3.78141307830811,0,1,0.693945272175901,428.508172535855,1.01166538223362
2009,12,429.765563964844,2.31951284408569,3.11535120010376,0,1,0.821977051505282,430.178049887127,1.12005874307764
2010,3,432.618743896484,4.33581590652466,-1.44604122638702,0,1,0.699458664954327,431.858970276091,1.05746609415096
2010,6,432.317535400391,4.20790147781372,-1.43380868434906,0,1,0.391929299291034,432.347373414531,0.835658904523832
2010,9,432.854064941406,2.09557032585144,-1.11384201049805,0,0,0.217251419956001,432.879048389344,0.719310110836751
2010,12,433.267700195312,0.970950245857239,-1.3857010602951,0,0,0.12599299927651,433.312760620492,0.665264053912418
2011,3,435.501251220703,4.64402055740356,-0.675905764102936,0,0,0.0803180667926013,434.346237809145,0.666559821652891
2011,6,434.068695068359,8.36343479156494,0.739467859268188,0,0,-0.0189411810012732,434.333714576529,0.594196844381605
2011,9,435.592498779297,2.23112154006958,0.88371729850769,0,0,0.072939038674774,435.362458612767,0.687683373148785
2011,12,429.108825683594,0.357672363519669,0.0636898428201675,1,0,0.0915887183176414,435.827281203503,0.704583050452935
2012,3,438.07568359375,2.3404266834259,-0.0885563045740128,1,0,0.190219083947697,436.823104321117,0.790623085944606
2012,6,439.957244873047,5.02184247970581,0.349601715803146,1,0,0.229337415322556,437.747133728227,0.8266442650789
2012,9,440.764495849609,3.81238412857056,0.84073805809021,1,0,0.244620731790131,438.669567808094,0.842435866323628
2012,12,443.341247558594,1.50880551338196,0.149973675608635,1,0,0.22265336507297,439.729875286488,0.835962145781682
2013,3,443.267150878906,1.86306822299957,-0.785988688468933,1,0,0.133569055391221,440.497917120225,0.773944627139612
2013,6,442.678863525391,1.92898619174957,-0.97515207529068,1,0,0.0630557211024181,441.12489301785,0.72281771223319
2013,9,443.390319824219,1.35521841049194,-0.825517654418945,1,0,0.027203877370414,441.87110141589,0.702176865464005
2013,12,443.331970214844,1.54321503639221,-0.789434790611267,1,0,-0.0161383269222056,442.548412602803,0.674970463980876
2014,3,442.956756591797,3.09802222251892,-0.0849402695894241,1,0,-0.0372060270485123,443.087642505322,0.658275561404531
2014,6,443.567108154297,3.78818655014038,-0.0221510473638773,0,0,-0.00392356205363398,443.782646730986,0.682481608370475
2014,9,444.511077880859,-0.524410128593445,-0.66013103723526,0,0,0.0316342163905285,444.568320697607,0.708461787949848
2014,12,445.579956054688,-1.94334065914154,-1.11330366134644,0,0,0.044034427218853,445.371090069865,0.717099773168545
2015,3,446.047576904297,-3.3092827796936,0.212974563241005,0,0,0.0502685354524398,445.968593960153,0.713212961702206
2015,6,446.453979492188,1.25340795516968,0.304666966199875,0,0,0.118761221959629,446.618601686787,0.75278011174058
2015,9,447.948150634766,-0.427194952964783,0.407588273286819,0,0,0.213334010831593,447.672205768255,0.820961802102562
2015,12,448.573272705078,-1.00347197055817,0.417152673006058,0,0,0.24406465393512,448.483856329631,0.833416571066145
2016,3,449.319366455078,-1.85119104385376,0.158774375915527,0,0,0.293109428110642,449.359747930831,0.85939918277493
2016,6,450.209808349609,4.50195598602295,1.24586749076843,0,0,0.347653947639767,450.296753012522,0.888448807644686
2016,9,451.142395019531,-0.616951763629913,0.671341717243195,0,0,0.397218485339818,451.281643630242,0.911922689835393
2016,12,451.895385742188,0.705036640167236,0.769646048545837,0,0,0.43712118270024,452.237421939393,0.924430167007838
2017,3,453.0634765625,0.410651803016663,-0.376253545284271,0,0,0.472904598827661,453.282894993663,0.934510057171086
2017,6,454.419921875,-0.131968036293983,-0.557373523712158,0,0,0.474977093429338,454.31533844371,0.919155716756694
2017,9,455.680297851562,0.791094183921814,0.0392412729561329,0,0,0.447409022092522,455.275961881569,0.879400212101006
2017,12,455.806518554688,2.39304447174072,0.446549624204636,0,0,0.430310353227291,455.898710478377,0.834478926494744
