Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1962,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.267977015933697,292.100738525391,1.53810846805573,1.43980872631073,0,0,2.39661354164964,292.502717135982,1.09830584733707
1962,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.269849279958514,293.324737548828,1.31253671646118,1.49073684215546,0,0,2.40775381689777,293.600233964981,1.10597933574819
1962,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27106668956987,293.652404785156,0.748095214366913,1.54605162143707,0,0,2.41727697687731,294.522121251301,1.1109688983422
1963,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.275416989799298,294.739593505859,1.32197558879852,1.68209636211395,0,0,2.4406769509392,295.612522503343,1.12879863707187
1963,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.279539717063595,295.855743408203,1.51128315925598,1.72524774074554,0,0,2.46323196351957,296.658451510968,1.14569566626512
1963,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.284528036444153,298.031433105469,1.5377414226532,2.13029646873474,0,0,2.48843995312179,297.944382538179,1.16614033136061
1963,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.285892267309344,298.682922363281,1.92390096187592,2.27353048324585,0,0,2.49869054158838,298.90945248788,1.17173164198527
1964,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.290466364327303,300.772003173828,1.69176089763641,2.17277717590332,0,0,2.5218557573702,300.216222985376,1.1904786135627
1964,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.291338657826561,301.854217529297,1.1847562789917,1.92562925815582,0,0,2.5290490263433,301.29853817304,1.19405371513434
1964,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.293441294884222,303.404144287109,1.11003255844116,1.82935857772827,0,0,2.54124547114459,302.539302902896,1.20267138918079
