Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign,lw_decomp_r,lw_decomp_g_pos,lw_decomp_g_neg,lw_decomp_z_pos,lw_decomp_z_neg,int_decomp_r,int_decomp_gh_pos,int_decomp_gh_neg,int_decomp_gf_pos,int_decomp_gf_neg,int_decomp_z_pos,int_decomp_z_neg
1984,12,279.947326660156,2.33991220159221,2.58108878135681,1,0,4.62372879964861,280.893450591942,1.20509870177844,279.947326660156,2.33991220159221,2.58108878135681,1,0,4.64032154397097,280.856948703301,1.13455122981188,0.275983425418412,370.677368164062,2.83661651611328,4.76729249954224,0,0,2.02742524356828,374.261892267176,1.01839888042757,4.62372879964861,1.20509870177844,0,3.41863009787017,0,4.64032154397097,1.13455122981188,0,0.275983425418412,0,3.22978688874068,0
1985,3,282.900909423828,3.36765296188081,3.58656311035156,1,0,4.96021147763267,282.622199909003,1.29802935522512,282.900909423828,3.36765296188081,3.58656311035156,1,0,4.9850459763996,282.579891823081,1.25193472823352,0.272703972567793,371.641448974609,5.41925525665283,4.58007144927979,0,0,2.00887286993992,375.244774259698,1.00629746127016,4.96021147763267,1.29802935522512,0,3.66218212240755,0,4.9850459763996,1.25193472823352,0,0.272703972567793,0,3.46040727559829,0
1985,6,284.270599365234,12.2081779436499,4.99337673187256,1,0,5.2662740258695,284.083137191597,1.34617900247175,284.270599365234,12.2081779436499,4.99337673187256,1,0,5.28749911299614,284.024949946965,1.31626378727292,0.2683738562039,372.518463134766,3.45384526252747,3.96353983879089,0,0,1.98573475569449,376.138980014545,0.990319017454476,5.2662740258695,1.34617900247175,0,3.92009502339774,0,5.28749911299614,1.31626378727292,0,0.2683738562039,0,3.70286146951932,0
1985,9,284.334259033203,2.63359995699265,8.01445484161377,0,0,5.6601672872714,284.470843076021,1.41902298305373,284.334259033203,2.63359995699265,8.01445484161377,0,0,5.66790134139573,284.482093261899,1.40169859187606,0.264505252613595,374.033782958984,4.08710145950317,3.75438690185547,0,0,1.96313484763459,377.151427919106,0.976043589286239,5.6601672872714,1.41902298305373,0,4.24114430421767,0,5.66790134139573,1.40169859187606,0,0.264505252613595,0,4.00169749690608,0
1985,12,285.823486328125,1.56261605975943,8.01375770568848,0,0,6.20926305866974,286.046527776053,1.6293790595148,285.823486328125,1.56261605975943,8.01375770568848,0,0,6.1916079525531,286.060788909915,1.6168914191541,0.258402668523942,374.774871826172,2.85863947868347,4.18073034286499,0,0,1.93158309021918,377.966852966076,0.953524610854125,6.20926305866974,1.6293790595148,0,4.57988399915494,0,6.1916079525531,1.6168914191541,0,0.258402668523942,0,4.31631386487506,0
1986,3,287.103668212891,7.57285733343299,8.74383163452148,0,0,6.685530445749,287.593326149974,1.81524974269672,287.103668212891,7.57285733343299,8.74383163452148,0,0,6.64875063541389,287.621105673205,1.80631812675247,0.253727007504375,375.703826904297,4.29562568664551,3.80064392089844,0,0,1.90530853804117,378.853571414346,0.93627108216715,6.685530445749,1.81524974269672,0,4.87028070305228,0,6.64875063541389,1.80631812675247,0,0.253727007504375,0,4.58870550115704,0
1986,6,289.477813720703,3.22786340468953,8.27563762664795,0,0,7.05273652398228,289.664501375107,1.97890817092617,289.477813720703,3.22786340468953,8.27563762664795,0,0,7.00543595737136,289.662845493841,1.97247760410818,0.24864415764013,376.153137207031,2.7332067489624,2.98780250549316,0,0,1.87766480099475,379.615578099264,0.917514997075154,7.05273652398228,1.97890817092617,0,5.07382835305611,0,7.00543595737136,1.97247760410818,0,0.24864415764013,0,4.78431419562305,0
1986,9,293.218414306641,5.72918917201172,7.77777338027954,0,0,7.20709261340793,292.647758454166,2.05298743550707,293.218414306641,5.72918917201172,7.77777338027954,0,0,7.16695546175786,292.606517328363,2.05201622541315,0.245300687562654,377.105529785156,2.73782539367676,2.52733969688416,0,0,1.85651699461772,380.482405485825,0.905177349702012,7.20709261340793,2.05298743550707,0,5.15410517790086,0,7.16695546175786,2.05201622541315,0,0.245300687562654,0,4.86963854878205,0
1986,12,295.203125,17.2036355566388,10.1276731491089,0,0,7.14405424003492,294.752350805658,1.97217456982725,295.203125,17.2036355566388,10.1276731491089,0,0,7.1163677419902,294.714725639808,1.97688121388114,0.24140644086986,377.640594482422,3.2439911365509,2.86057806015015,0,0,1.83353472763409,381.229882669807,0.890807296623506,7.14405424003492,1.97217456982725,0,5.17187967020767,0,7.1163677419902,1.97688121388114,0,0.24140644086986,0,4.8980800872392,0
1987,3,294.091125488281,6.5192394059824,7.98605298995972,0,0,7.09118023901169,294.970876407349,1.88461372776143,294.091125488281,6.5192394059824,7.98605298995972,0,0,7.07142000419302,294.990364077687,1.89225745656584,0.239321487292859,378.379974365234,2.52525949478149,2.98551058769226,0,0,1.8177937827122,381.992796586877,0.883113666524732,7.09118023901169,1.88461372776143,0,5.20656651125026,0,7.07142000419302,1.89225745656584,0,0.239321487292859,0,4.93984106033432,0
1987,6,299.016510009766,6.33490466737594,4.91176843643188,0,0,7.10683360461244,299.584542499129,1.9491734505891,299.016510009766,6.33490466737594,4.91176843643188,0,0,7.10071498634376,299.507419491783,1.95831169192938,0.23829844163049,379.452514648438,3.864830493927,3.49997115135193,0,0,1.8057562081053,382.834411464434,0.879338553741771,7.10683360461244,1.9491734505891,0,5.15766015402335,0,7.10071498634376,1.95831169192938,0,0.23829844163049,0,4.90410485278388,0
1987,9,298.707794189453,6.94851326556879,5.76022386550903,0,0,6.74851651005644,300.264838868246,1.66708925107705,298.707794189453,6.94851326556879,5.76022386550903,0,0,6.75724672048437,300.219911793755,1.67852169368692,0.236704252357678,380.315185546875,3.5671124458313,3.98520374298096,0,0,1.79127735846125,383.59562955677,0.873455879562481,6.74851651005644,1.66708925107705,0,5.0814272589794,0,6.75724672048437,1.67852169368692,0,0.236704252357678,0,4.84202077443977,0
1987,12,298.552337646484,13.3109575887411,4.80604314804077,0,0,6.72505347583978,301.076993341637,1.588239234897,298.552337646484,13.3109575887411,4.80604314804077,0,0,6.7317729043718,301.114055694058,1.59981773388263,0.236144691266971,382.017486572266,4.0448203086853,3.79432988166809,0,0,1.77933626819182,384.561247812597,0.871391058505045,6.72505347583978,1.588239234897,0,5.13681424094278,0,6.7317729043718,1.59981773388263,0,0.236144691266971,0,4.89581047922219,0
1988,3,298.699279785156,6.41151325200111,4.73661613464355,0,0,6.93605401738955,301.319287463618,1.65801563117117,298.699279785156,6.41151325200111,4.73661613464355,0,0,6.91965926629308,301.383934978154,1.66168403853601,0.232387437751941,382.533386230469,3.84122228622437,3.36179256439209,0,0,1.7547896575814,385.250722267054,0.857526520200296,6.93605401738955,1.65801563117117,0,5.27803838621838,0,6.91965926629308,1.66168403853601,0,0.232387437751941,0,5.02558779000513,0
1988,6,305.757843017578,7.11055391883614,5.7459511756897,0,0,7.22556962743968,305.440946434842,1.86484634196221,305.757843017578,7.11055391883614,5.7459511756897,0,0,7.19823794886518,305.444782784563,1.86368964037546,0.230718540755891,383.838928222656,4.81877994537354,3.60614967346191,0,0,1.73752003962459,386.154259675836,0.851368169097328,7.22556962743968,1.86484634196221,0,5.36072328547748,0,7.19823794886518,1.86368964037546,0,0.230718540755891,0,5.10382976773383,0
1988,9,305.027313232422,7.57495279313547,5.83243560791016,1,0,7.15579066469276,306.095296993279,1.76162222679946,305.027313232422,7.57495279313547,5.83243560791016,1,0,7.12558347342083,306.03690487448,1.75672470946318,0.226593280760786,384.423065185547,4.580726146698,4.09573554992676,0,0,1.71056054981756,386.85732552198,0.836145660158185,7.15579066469276,1.76162222679946,0,5.3941684378933,0,7.12558347342083,1.75672470946318,0,0.226593280760786,0,5.14226548319686,0
1988,12,307.810272216797,3.16791249753657,5.35330963134766,0,0,7.22711356548473,308.330521649718,1.79613176113203,307.810272216797,3.16791249753657,5.35330963134766,0,0,7.2126707011463,308.252613107101,1.80111682640325,0.223899183061325,385.746734619141,4.44420051574707,4.30841302871704,0,0,1.68810722112441,387.724827552737,0.826204244014318,7.22711356548473,1.79613176113203,0,5.4309818043527,0,7.2126707011463,1.80111682640325,0,0.223899183061325,0,5.18765469168173,0
1989,3,311.465850830078,7.19274291131266,6.06852340698242,1,0,7.1887052172801,310.798248131301,1.75452908589108,311.465850830078,7.19274291131266,6.06852340698242,1,0,7.19283999537882,310.70268129652,1.77056463132411,0.2188761434173,386.757781982422,4.34185218811035,5.02282285690308,0,0,1.65558469878834,388.515474962088,0.807668862978076,7.1887052172801,1.75452908589108,0,5.43417613138902,0,7.19283999537882,1.77056463132411,0,0.2188761434173,0,5.20339922063741,0
