Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
712588,1950,12,NaN,NaN,NaN,11.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712678,1951,3,NaN,NaN,NaN,12.0319999892755,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712769,1951,6,NaN,NaN,NaN,12.1110171891527,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712861,1951,9,NaN,NaN,NaN,12.1917662674084,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712953,1951,12,NaN,NaN,NaN,12.2727893994679,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713044,1952,3,NaN,NaN,NaN,12.3538241860008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713135,1952,6,NaN,NaN,NaN,12.4346349755342,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713227,1952,9,NaN,NaN,NaN,12.5172302302439,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713319,1952,12,NaN,NaN,NaN,12.6013824998929,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713409,1953,3,NaN,NaN,NaN,12.6871905646335,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713500,1953,6,NaN,NaN,NaN,12.7754004267232,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713592,1953,9,NaN,NaN,NaN,12.8667414248921,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713684,1953,12,NaN,NaN,NaN,12.9589861517694,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713774,1954,3,NaN,0.0301666684545815,NaN,13.051112822521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713865,1954,6,NaN,0.0306666684765521,NaN,13.1444689290651,NaN,6.62983415253046,NaN,NaN,NaN,NaN,NaN
713957,1954,9,NaN,0.0311666684983988,NaN,13.2404741711298,4.33177132827343,6.52173903049169,NaN,NaN,NaN,NaN,NaN
714049,1954,12,NaN,0.0316666685201235,NaN,13.3373633185393,4.31503676565255,6.4171122011378,NaN,NaN,NaN,NaN,NaN
714139,1955,3,NaN,0.0321666685417283,NaN,13.434415337525,4.29552807467557,6.31578937692126,6.6298341500916,NaN,NaN,NaN,NaN
714230,1955,6,NaN,0.0326666685632148,NaN,13.5327798641891,4.27663577910664,6.21761648506344,6.5217390281305,NaN,NaN,NaN,NaN
714322,1955,9,NaN,0.033166668584585,NaN,13.6338493209794,4.258331120236,6.1224488858133,6.41711219885104,NaN,NaN,NaN,NaN
714414,1955,12,NaN,0.0336666686058406,NaN,13.7357166773536,4.24058710096994,6.03015066141427,6.31578937470525,NaN,NaN,NaN,NaN
714505,1956,3,NaN,0.0341666686269834,NaN,13.8383061851586,4.22337835298302,5.94059396843301,6.21761648291495,NaN,NaN,NaN,NaN
714596,1956,6,NaN,0.0346666686480148,NaN,13.9416740378529,4.20668101571138,5.85365844695326,6.12244888372912,NaN,NaN,NaN,NaN
714688,1956,9,NaN,0.0351666686689367,NaN,14.0474130443013,4.19047262597717,5.76923068090076,6.03015065939192,NaN,NaN,NaN,NaN
714780,1956,12,NaN,0.0356666686897505,NaN,14.1540690273772,4.17473201716863,5.68720370440366,5.94059396646954,NaN,NaN,NaN,NaN
714870,1957,3,NaN,0.0361666687116542,NaN,14.260914483449,4.15943922702471,5.60747656309564,5.85365844854803,NaN,NaN,NaN,NaN
714961,1957,6,NaN,0.0366666687486489,NaN,14.3691550830737,4.1445754109632,5.52995401352598,5.76923072978504,NaN,NaN,NaN,NaN
715053,1957,9,NaN,0.0371666687879279,NaN,14.4803179425047,4.13012279159113,5.45454557332732,5.68720380602272,NaN,NaN,NaN,NaN
715145,1957,12,NaN,0.0376666688037555,NaN,14.5923145261558,4.11606454251217,5.38116578249878,5.60747663708716,NaN,NaN,NaN,NaN
