Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
714961,1957,6,5.00000046927957,NaN,152285,5.2336374303867,NaN,NaN,NaN,-0.120789596339534,2.31800315785937,NaN,NaN
715053,1957,9,5.25333378634366,NaN,151340,5.26641595396031,NaN,NaN,NaN,-2.48218800275799,1.79934752631756,NaN,NaN
715145,1957,12,7.00000034083813,NaN,151857,5.29907585610491,NaN,NaN,NaN,1.36645962732916,1.50394032364795,NaN,NaN
715235,1958,3,6.87333368230609,NaN,155117,5.33125059416458,NaN,NaN,NaN,8.58702595204699,1.82891204022819,NaN,NaN
715326,1958,6,5.71666708992139,NaN,151257,5.36318565882217,NaN,NaN,NaN,-9.95377682652452,-0.675050070591325,NaN,NaN
715418,1958,9,4.7366671528577,NaN,154551,5.39573819548017,NaN,NaN,NaN,8.7110018048752,2.12171269988106,NaN,NaN
715510,1958,12,4.27666718239923,NaN,155042,5.42877742489466,NaN,NaN,NaN,1.2707779309095,2.09736791850229,NaN,NaN
715600,1959,3,4.00000053350029,NaN,156009,5.46245723847016,NaN,NaN,NaN,2.49480785851574,0.575049801117871,NaN,NaN
715691,1959,6,4.00000053350029,NaN,158487,5.49708927167925,NaN,NaN,NaN,6.35347960694571,4.77994406870425,NaN,NaN
715783,1959,9,4.00000053350029,NaN,161850,5.53271802071311,NaN,NaN,NaN,8.48776240322547,4.72271289089039,NaN,NaN
715875,1959,12,4.00000053350029,NaN,165941,5.56819776325989,NaN,NaN,NaN,10.1105962310781,7.02970807910116,NaN,NaN
715966,1960,3,4.77666715028887,NaN,170121,5.6031003039773,NaN,NaN,NaN,10.075870339458,9.04563198277022,NaN,NaN
716057,1960,6,5.09000046349971,NaN,168948,5.63754181264841,NaN,NaN,NaN,-2.75803692665806,6.60054136932366,NaN,NaN
716149,1960,9,6.00000040505885,NaN,171442,5.67249934658546,NaN,NaN,NaN,5.90477543386135,5.92647513129441,NaN,NaN
716241,1960,12,5.51333376964627,NaN,172382,5.70795899074622,NaN,NaN,NaN,2.19316153567968,3.88150005122303,NaN,NaN
716331,1961,3,5.00000046927957,NaN,175276,5.74395592795609,NaN,NaN,NaN,6.71531830469536,3.03019615450179,NaN,NaN
716422,1961,6,5.00000046927957,NaN,175974,5.78069303406522,NaN,NaN,NaN,1.59291631484058,4.15867604233256,NaN,NaN
716514,1961,9,6.46000037551732,NaN,175126,5.81863032095865,NaN,NaN,NaN,-1.92755748008227,2.14883167485213,NaN,NaN
716606,1961,12,6.19666705909544,NaN,174768,5.85704206505608,NaN,NaN,NaN,-0.817696972465569,1.38413523453724,NaN,NaN
716696,1962,3,5.81666708349932,NaN,175568,5.89587060537283,NaN,NaN,NaN,1.83099880985071,0.166594399689629,NaN,NaN
716787,1962,6,4.6433338255183,NaN,177216,5.93584007945696,NaN,NaN,NaN,3.75467055499865,0.705786082034848,NaN,NaN
716879,1962,9,4.50000050138994,NaN,178265,5.97672988855146,NaN,NaN,NaN,2.36773203322497,1.79242374062103,NaN,NaN
716971,1962,12,4.50000050138994,NaN,177632,6.01682750340927,NaN,NaN,NaN,-1.42035733318374,1.63874393481645,NaN,NaN
717061,1963,3,4.01333386597735,NaN,178493,6.05518631740972,NaN,NaN,NaN,1.93883984867591,1.66602114280508,NaN,NaN
717152,1963,6,4.0000005335003,NaN,186171,6.09260964385718,NaN,NaN,NaN,17.206276996857,5.05315547128929,NaN,NaN
717244,1963,9,4.0000005335003,NaN,187001,6.13011667887732,NaN,NaN,NaN,1.78330674487432,4.90056937705101,NaN,NaN
717336,1963,12,4.0000005335003,NaN,191230,6.16745821477011,NaN,NaN,NaN,9.04594093079714,7.65515222482436,NaN,NaN
717427,1964,3,4.36666717661936,NaN,192542,6.2050107330507,NaN,NaN,NaN,2.74433927731002,7.87089689791756,NaN,NaN
717518,1964,6,5.00000046927958,NaN,196109,6.24268110831279,NaN,NaN,NaN,7.4103312524021,5.33810314173529,NaN,NaN
717610,1964,9,5.00000046927958,NaN,196783,6.28059197669245,NaN,NaN,NaN,1.37474567714895,5.23098806958251,NaN,NaN
717702,1964,12,5.85666708093049,NaN,199854,6.31774300435046,NaN,NaN,NaN,6.24240915119702,4.5097526538723,NaN,NaN
717792,1965,3,7.00000034083813,NaN,199276,6.35378202307554,NaN,NaN,NaN,-1.15684449648239,3.49741874500108,NaN,NaN
717883,1965,6,6.69666702698508,NaN,199419,6.38949874828515,NaN,NaN,NaN,0.287039081474916,1.68783686623254,NaN,NaN
717975,1965,9,6.00000040505885,NaN,200957,6.42496917950473,NaN,NaN,NaN,3.08496181406986,2.12111818602216,NaN,NaN
718067,1965,12,6.00000040505885,NaN,202259,6.45895502728427,NaN,NaN,NaN,2.59159919783832,1.20337846628038,NaN,NaN
718157,1966,3,6.00000040505885,NaN,202588,6.49099532207691,NaN,NaN,NaN,0.65065089810588,1.66201649972902,NaN,NaN
718248,1966,6,6.00000040505885,NaN,203766,6.52189482809414,NaN,NaN,NaN,2.32590281754096,2.17983241316023,NaN,NaN
718340,1966,9,6.85666701670977,NaN,204428,6.55203559458158,NaN,NaN,NaN,1.29952985287042,1.72723517966531,NaN,NaN
718432,1966,12,7.00000034083813,NaN,203611,6.58068986972166,NaN,NaN,NaN,-1.59860684446357,0.668449858844355,NaN,NaN
718522,1967,3,6.55000036973746,NaN,206330,6.60755597820692,NaN,NaN,NaN,5.34155816728958,1.84709854482989,NaN,NaN
718613,1967,6,5.69000042496728,NaN,209227,6.63307429410145,NaN,NaN,NaN,5.61624581980323,2.68003494204136,NaN,NaN
718705,1967,9,5.50000043716921,NaN,210092,6.65793728228818,NaN,NaN,NaN,1.65370626162019,2.77065763985365,NaN,NaN
718797,1967,12,6.89333368102168,NaN,211166,6.68202518228132,NaN,NaN,NaN,2.04481846048401,3.71050679973087,NaN,NaN
718888,1968,3,7.94333361358992,NaN,218997,6.70532389666829,NaN,NaN,NaN,14.8338274153983,6.13919449425677,NaN,NaN
718979,1968,6,7.50000030872777,NaN,218081,6.72748547232987,NaN,NaN,NaN,-1.67308227966589,4.23176741051586,NaN,NaN
719071,1968,9,7.43666697946175,NaN,222325,6.7495816951185,NaN,NaN,NaN,7.7842636451594,5.82268720370122,NaN,NaN
719163,1968,12,7.00000034083813,NaN,223067,6.77220459829458,NaN,NaN,NaN,1.33498257056112,5.6358504683519,NaN,NaN
719253,1969,3,7.3666669839572,NaN,222725,6.79562901013922,NaN,NaN,NaN,-0.613268659192045,1.70230642428892,NaN,NaN
719344,1969,6,8.00000027661741,NaN,224353,6.81962990846135,NaN,NaN,NaN,2.923784936581,2.87599561630769,NaN,NaN
