Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY
717610,1964,9,NaN,NaN,NaN,53.2140442875828,NaN,NaN,NaN,NaN
717702,1964,12,NaN,NaN,NaN,53.6070895425917,NaN,NaN,NaN,NaN
717792,1965,3,NaN,NaN,NaN,54.0033995524034,NaN,NaN,NaN,NaN
717883,1965,6,NaN,NaN,NaN,54.4071613688227,NaN,NaN,NaN,NaN
717975,1965,9,NaN,NaN,NaN,54.8242634397967,NaN,NaN,NaN,NaN
718067,1965,12,NaN,NaN,NaN,55.2471716107429,NaN,NaN,NaN,NaN
718157,1966,3,NaN,NaN,NaN,55.6730326023293,NaN,NaN,NaN,NaN
718248,1966,6,NaN,NaN,NaN,56.1071991259512,NaN,NaN,NaN,NaN
718340,1966,9,NaN,NaN,NaN,56.5551519844979,NaN,NaN,NaN,NaN
718432,1966,12,NaN,NaN,NaN,57.0076376282976,NaN,NaN,NaN,NaN
718522,1967,3,NaN,NaN,NaN,57.4616540541311,NaN,NaN,NaN,NaN
718613,1967,6,NaN,NaN,NaN,57.9240479887067,NaN,NaN,NaN,NaN
718705,1967,9,NaN,NaN,NaN,58.3983560951572,NaN,NaN,NaN,NaN
718797,1967,12,NaN,NaN,NaN,58.8719139810582,NaN,NaN,NaN,NaN
718888,1968,3,NaN,NaN,NaN,59.3440965060123,NaN,NaN,NaN,NaN
718979,1968,6,NaN,NaN,NaN,59.8186011283749,NaN,NaN,NaN,NaN
719071,1968,9,NaN,NaN,NaN,60.2970187285716,NaN,NaN,NaN,NaN
719163,1968,12,NaN,NaN,NaN,60.765595647438,NaN,NaN,NaN,NaN
719253,1969,3,NaN,NaN,NaN,61.2186022246898,NaN,NaN,NaN,NaN
719344,1969,6,NaN,NaN,NaN,61.665913602973,NaN,NaN,NaN,NaN
719436,1969,9,NaN,NaN,NaN,62.1106423951023,NaN,NaN,NaN,NaN
719528,1969,12,NaN,NaN,NaN,62.5396896552278,NaN,NaN,NaN,NaN
719618,1970,3,NaN,NaN,NaN,62.9488058804615,NaN,NaN,NaN,NaN
719709,1970,6,NaN,NaN,NaN,63.346919403881,NaN,NaN,NaN,NaN
719801,1970,9,NaN,NaN,NaN,63.7373571964789,NaN,NaN,NaN,NaN
719893,1970,12,NaN,NaN,NaN,64.1092279133396,NaN,NaN,NaN,NaN
719983,1971,3,NaN,NaN,NaN,64.4587670104213,NaN,NaN,NaN,NaN
720074,1971,6,NaN,NaN,NaN,64.7933374772824,NaN,NaN,NaN,NaN
720166,1971,9,NaN,NaN,NaN,65.1186000471939,NaN,NaN,NaN,NaN
720258,1971,12,6.27039962781062,NaN,NaN,65.4287731524458,NaN,NaN,NaN,NaN
720349,1972,3,6.27039962781062,NaN,NaN,65.7236006641198,NaN,NaN,NaN,NaN
720440,1972,6,6.27039962781062,NaN,NaN,66.0032655698,NaN,NaN,NaN,NaN
720532,1972,9,6.27039962781062,NaN,NaN,66.2757841329154,NaN,NaN,NaN,NaN
720624,1972,12,6.27039962781062,NaN,667253.858505789,66.5415833245694,NaN,NaN,NaN,NaN
720714,1973,3,6.27039962781062,NaN,681565.598182349,66.7994715079825,NaN,NaN,8.57948709872352,NaN
720805,1973,6,6.27039962781062,NaN,689644.799042452,67.0484350465106,NaN,NaN,4.74155437519119,NaN
720897,1973,9,6.27039962781062,NaN,692068.87691719,67.2984171757073,NaN,NaN,1.40598631533419,NaN
720989,1973,12,6.27039962781062,NaN,689446.72183969,67.5528704197727,NaN,NaN,-1.51554572959867,3.32599999999974
721079,1974,3,6.27039962781062,NaN,704015.963389854,67.8131646798745,NaN,NaN,8.4527149603602,3.29394049044987
721170,1974,6,6.46875321899481,NaN,729896.579187942,68.0772496770496,NaN,NaN,14.7045619099157,5.8365959116023
721262,1974,9,6.8654604013632,NaN,741954.782597214,68.3528788700409,NaN,NaN,6.60817093988192,7.20822845006992
721354,1974,12,6.8654604013632,NaN,764187.976884742,68.6406213361401,NaN,NaN,11.9862799237985,10.8407586369569
721444,1975,3,6.8654604013632,NaN,770094.686270212,68.9422211267703,NaN,NaN,3.0917572974908,9.38596939793635
721535,1975,6,6.8654604013632,NaN,780270.807421773,69.2604113784772,NaN,NaN,5.28564673045395,6.90155696987588
721627,1975,9,6.8654604013632,NaN,771732.910357314,69.5987083221555,NaN,NaN,-4.37688914322962,4.01346934591645
721719,1975,12,6.8654604013632,NaN,760953.268519844,69.9499945748658,NaN,NaN,-5.58723967465846,-0.423287000416366
721810,1976,3,6.8654604013632,NaN,799311.676948092,70.3146221894783,NaN,NaN,20.1633451172948,3.79394783508842
721901,1976,6,6.92619373463822,NaN,817753.129888328,70.695333097234,NaN,NaN,9.22866685028242,4.80375814525314
721993,1976,9,6.92619373463822,NaN,824932.539779337,71.0962532136862,NaN,NaN,3.51177372662039,6.89352866879698
722085,1976,12,6.92619373463822,NaN,828761.581368971,71.5094816136912,NaN,NaN,1.85665683191922,8.91096939251257
722175,1977,3,6.92619373463822,NaN,842801.277459978,71.931858338952,NaN,NaN,6.77622921072924,5.44088141911507
722266,1977,6,6.92619373463822,NaN,850192.506599548,72.3712798520139,NaN,NaN,3.50793447387525,3.96689117113492
722358,1977,9,6.92619373463822,NaN,830616.4632573,72.8317083479155,NaN,NaN,-9.21016978639068,0.689016762447508
722450,1977,12,6.92619373463822,NaN,845326.825097569,73.3013348790021,NaN,NaN,7.08406947898999,1.99879484051797
722540,1978,3,6.92619373463822,NaN,859373.942519803,73.7758309568978,NaN,NaN,6.64695216343694,1.96637873043714
