Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
724184,1982,9,27.1751900839044,NaN,39297.5632912594,2.94279913025223,NaN,NaN,NaN,-12.8498629398244,-8.47451067355991,NaN,NaN
724276,1982,12,27.1887638888554,NaN,38737.1421436199,2.94825327219919,NaN,NaN,NaN,-5.70438572474205,-9.57329671784608,NaN,NaN
724366,1983,3,31.7485488149847,NaN,37308.6062047303,2.95328834865948,NaN,NaN,NaN,-14.7510720702447,-10.65453175949,NaN,NaN
724457,1983,6,33.9416981298209,NaN,36721.8316875153,2.95825841386931,NaN,NaN,NaN,-6.2910365934876,-9.55633772028064,NaN,NaN
724549,1983,9,34.4003759866529,NaN,35793.5901368391,2.96330072857497,NaN,NaN,NaN,-10.1110593673558,-8.91651507359425,NaN,NaN
724641,1983,12,36.5669213722649,NaN,35603.9560679386,2.96832133979154,NaN,NaN,NaN,-2.11919584680351,-8.08832531854019,NaN,NaN
724732,1984,3,35.548501515484,NaN,35254.8540746557,2.97331740337009,NaN,NaN,NaN,-3.92205846582669,-5.50476777075161,NaN,NaN
724823,1984,6,36.1190395411452,NaN,35274.0430519097,2.97828886787139,NaN,NaN,NaN,0.217717279026147,-3.94258284261433,NaN,NaN
724915,1984,9,37.835443870045,NaN,35346.7412067643,2.9833132248497,NaN,NaN,NaN,0.824381313451283,-1.24840489139653,NaN,NaN
725007,1984,12,37.3331804197792,NaN,35205.6328997707,2.98832279351679,NaN,NaN,NaN,-1.5968465796405,-1.11876098096477,NaN,NaN
725097,1985,3,37.7347972833945,NaN,34904.8166312366,2.99328471138181,NaN,NaN,NaN,-3.41781974936237,-0.992877300464315,NaN,NaN
725188,1985,6,36.7229560107729,NaN,34910.9124834525,2.99825191236719,NaN,NaN,NaN,0.0698568599323721,-1.02945547785023,NaN,NaN
725280,1985,9,36.0740035621278,NaN,35355.687868503,3.00329476214774,NaN,NaN,NaN,5.09611870226883,0.0253111360007239,NaN,NaN
725372,1985,12,36.9612582558315,0.0564035523759039,35723.5965033712,3.00831936247768,NaN,NaN,NaN,4.16236998399302,1.47125207228956,NaN,NaN
725462,1986,3,38.2311374134391,0.0595370830568446,36129.0996874996,3.01328767123288,NaN,22.2222221753491,NaN,4.54045195690338,3.50749029624582,NaN,NaN
725553,1986,6,36.3769981939347,0.0689376750987885,36899.746590835,3.01825570776256,NaN,63.1578946047351,NaN,8.53214622009517,5.69688377044034,NaN,NaN
725645,1986,9,31.5964747195363,0.0783382671382086,38166.206153238,3.02329680365297,NaN,54.5454544322764,NaN,13.7286532229753,7.94926772514819,NaN,NaN
725737,1986,12,32.5547240038112,0.0908723898540243,38878.8708718543,3.0283196347032,NaN,63.9999998657225,61.1111109605319,7.46906533759085,8.83246558947479,NaN,-28.5563869567207
725827,1987,3,30.6464249661759,0.100272981888636,39332.1479734798,3.03328834865948,NaN,41.3793102600804,68.4210524605272,4.66348010074142,8.86556353101815,NaN,-37.7746274943513
725918,1987,6,30.3288345758678,0.109673573921519,40466.8155524438,3.03825841386931,NaN,37.4999999235017,59.0909089468934,11.5393400810871,9.66691994165305,NaN,-28.7620743710256
726010,1987,9,30.3308990226946,0.125341227306212,41435.0532093684,3.04330072857497,NaN,57.1428570237148,59.9999998533003,9.57068297770797,8.56476811712919,NaN,-29.6691008306056
726102,1987,12,31.4192623183587,0.144405767004154,41975.443636836,3.04832133979154,NaN,60.8404436678027,58.9104977167702,5.21674655260648,7.96466742871227,NaN,-27.4912353984115
726193,1988,3,31.1629483516865,0.159091251039368,41646.1994293934,3.05331740337009,NaN,40.678386576601,58.6581430440114,-3.13749353351596,5.88335897005649,NaN,-27.4951946923249
726284,1988,6,30.9094521645431,0.185065332786819,42370.5526496034,3.05828886787139,NaN,65.3061223109607,68.7419550303432,6.95720839005372,4.70444009781899,NaN,-37.8325028658001
726376,1988,9,29.7666134865916,0.21428617474448,42533.8300473191,3.0633132248497,NaN,63.1578946043247,70.9622439079629,1.54142334716261,2.65180506079894,NaN,-41.1956304213713
726468,1988,12,30.0946991614571,0.251721291752236,42593.8940902978,3.06832279351679,NaN,69.87873492519,74.3152624541618,0.564859011396891,1.47336251836316,NaN,-44.2205632927047
726558,1989,3,30.1049399412434,0.288226049049173,42053.1003315496,3.07328471138181,NaN,58.0082154240135,81.1702699967142,-5.07860359141313,0.977042101635476,NaN,-51.0653300554708
726649,1989,6,30.1130631185134,0.33792019531656,42785.2203198381,3.07825191236718,NaN,68.965517074287,82.5950815465896,6.96376707083539,0.978669486952086,NaN,-52.4820184280762
726741,1989,9,30.4535245682425,0.39755317083438,43033.3488597415,3.08329476214774,NaN,70.588235144639,85.5244143997772,2.31975937530314,1.17440355563232,NaN,-55.0708898315347
726833,1989,12,31.4228550046001,0.46712497556947,43064.1096085456,3.08831936247768,NaN,69.9999998380837,85.5722939914242,0.285924750168931,1.10395052692527,NaN,-54.1494389868241
726923,1990,3,32.7161209103078,0.559887381895849,42795.3622085426,3.09328767123288,NaN,79.4326239681724,94.25287330651,-2.49625409600617,1.76505863097121,NaN,-61.5367523962021
727014,1990,6,35.2506208302429,0.689092162037351,42723.3109140082,3.09825570776256,NaN,92.3076920962203,103.921568343027,-0.673449559167523,-0.144698111560601,NaN,-68.6709475127845
727106,1990,9,32.5149120721863,0.854739316003583,43014.0960425429,3.10329680365297,NaN,96.1538459392623,114.999999675431,2.72249619529691,-0.0447392957059947,NaN,-82.485087603245
727198,1990,12,34.7516876119185,1.06676767299993,43192.0850249842,3.1083196347032,NaN,99.2248059853898,128.368793961282,1.65516887547972,0.297174184261323,NaN,-93.6171063493637
727288,1991,3,35.7008784468231,1.25229248534726,42479.1940313173,3.11328834865948,NaN,69.5652172606983,123.668638701383,-6.60205214223441,-0.738790749531802,NaN,-87.9677602545598
727379,1991,6,32.5576750063165,1.46100789909784,43593.2236534446,3.11825841386931,NaN,66.6666665152781,112.019230457979,10.4901201402832,2.03615478488376,NaN,-79.4615554516629
727471,1991,9,31.4326225252297,1.71279157277283,44174.0457312571,3.12330072857497,NaN,68.9342402133361,100.387596627841,5.32947122635335,2.69667340577604,NaN,-68.9549741026111
727563,1991,12,31.7452778548529,1.96788818945825,44720.6115564212,3.12832133979154,NaN,59.5744679599155,84.4720494692351,4.94920323566708,3.5389042472779,NaN,-52.7267716143821
727654,1992,3,30.9754330851216,2.2262977492102,45161.6245189692,3.13321673088657,NaN,52.5252524276981,77.7777775766855,3.9446058289389,6.31469251905841,NaN,-46.8023444915638
727745,1992,6,29.9465782400728,2.53108851182234,46500.6629648634,3.1378909961831,NaN,54.7619046410608,73.24263019969,11.8599670419894,6.66947536280456,NaN,-43.2960519596172
727837,1992,9,25.6160579536217,2.85244398972952,47635.492442335,3.14273892315216,NaN,50.7853402053976,66.5377174358533,9.76183482226179,7.83592866303526,NaN,-40.9216594822316
727929,1992,12,23.5631214485349,3.15060886609682,48267.7584311018,3.14807379246623,NaN,41.8118466046487,60.1010099544414,5.30920081938666,7.93179420233415,NaN,-36.5378885059065
728019,1993,3,21.8403046718038,3.48521611623509,48314.7851224192,3.15442671825011,NaN,42.4815982382231,56.5476189099824,0.389715146059871,6.9819468122225,NaN,-34.7073142381787
728110,1993,6,20.3442019211505,3.92915048748636,48819.156239128,3.1621394107474,NaN,50.9505702310161,55.2356019607327,4.17570824691262,4.98593595540027,NaN,-34.8914000395823
728202,1993,9,19.8402458632726,4.37971074478526,49232.7915983341,3.17035565085815,NaN,45.8684653320206,53.5423924380217,3.38912337755329,3.35317023946527,NaN,-33.7021465747491
728294,1993,12,19.9373995724939,4.78720274216882,49550.6059090083,3.17779345184929,NaN,37.2163388067351,51.9453205913026,2.58213520181465,2.65777305514942,NaN,-32.0079210188086
728384,1994,3,19.902151640149,5.21457239792934,50151.7536915939,3.1837205986028,NaN,35.7093424931406,49.6197717449552,4.85279864136947,3.80208369864468,NaN,-29.7176201048062
728475,1994,6,19.6114075394749,5.6783844272418,51531.2720141391,3.18881084736143,NaN,35.5781447772503,44.5193928134451,11.00275241443,5.55543353049073,NaN,-24.9079852739701
728567,1994,9,19.2314855920215,6.21839414700542,52650.8897209738,3.19359540769341,NaN,38.0396731980985,41.9818455912737,8.6907826108191,6.94272660897694,NaN,-22.7503599992522
728659,1994,12,19.1440362643061,6.89423453242789,53158.4704202513,3.1983594522056,NaN,43.4736280425664,44.0138407278837,3.85619845717616,7.28117132990916,NaN,-24.8698044635776
728749,1995,3,18.8646827139873,7.53363254405933,53251.0013455521,3.20318929094558,NaN,37.0975491839714,44.4726809632726,0.696264768864125,6.17973934274924,NaN,-25.6079982492853
728840,1995,6,19.5263001519849,8.23266353060137,53034.0837504464,3.20786270937929,NaN,37.1152153999472,44.9824969775827,-1.62939730427269,2.91631018907299,NaN,-25.4561968255978
728932,1995,9,19.5226685195953,8.92175568784253,52600.852661241,3.21272680101056,NaN,33.4808852410769,43.473628028853,-3.26756725915357,-0.0950355445045687,NaN,-23.9509595092578
729024,1995,12,19.4831876755951,9.46176540723899,52388.8423569226,3.21807201070933,NaN,24.210917146378,37.2417106313166,-1.61221952567013,-1.44779948942141,NaN,-17.7585229557215
729115,1996,3,19.1009727399856,10.0117139557766,52727.651446274,3.22447491968477,NaN,23.2492996758034,32.8935795212281,2.5868797561368,-0.982798231120498,NaN,-13.7926067812424
729206,1996,6,18.3576403206809,10.6776155113338,53423.5034155657,3.23219819622416,NaN,26.6048973631713,29.6981890689976,5.27883909262084,0.734281876070014,NaN,-11.3405487483167
