Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
711217,1947,3,NaN,NaN,2182.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
711308,1947,6,NaN,NaN,2176.9,NaN,NaN,NaN,NaN,-1.06290374307048,NaN,NaN,NaN
711400,1947,9,NaN,NaN,2172.4,NaN,NaN,NaN,NaN,-0.826863889016522,NaN,NaN,NaN
711492,1947,12,NaN,NaN,2206.5,NaN,NaN,NaN,NaN,6.2787700239366,NaN,NaN,NaN
711583,1948,3,NaN,NaN,2239.7,NaN,NaN,NaN,NaN,6.01858146385678,2.61144454116462,NaN,NaN
711674,1948,6,NaN,NaN,2276.7,NaN,NaN,NaN,NaN,6.60802786087424,4.58450089576921,NaN,NaN
711766,1948,9,NaN,NaN,2289.8,NaN,NaN,NaN,NaN,2.30157684367731,5.4041612962622,NaN,NaN
711858,1948,12,NaN,NaN,2292.4,NaN,NaN,NaN,NaN,0.454188138702079,3.8930432812146,NaN,NaN
711948,1949,3,NaN,NaN,2260.8,NaN,NaN,NaN,NaN,-5.51387192462045,0.942090458543561,NaN,NaN
712039,1949,6,NaN,NaN,2253.1,NaN,NaN,NaN,NaN,-1.36234961075729,-1.03658804409891,NaN,NaN
712131,1949,9,NaN,NaN,2276.4,NaN,NaN,NaN,NaN,4.136523012738,-0.585203947943057,NaN,NaN
712223,1949,12,NaN,NaN,2257.4,NaN,NaN,NaN,NaN,-3.33860481461954,-1.5267841563427,NaN,NaN
712313,1950,3,0.585023526852845,NaN,2346.1,NaN,NaN,NaN,NaN,15.7171967750509,3.77300070771408,NaN,NaN
712404,1950,6,0.585023526852845,NaN,2417.7,NaN,NaN,NaN,NaN,12.2074932867312,7.30549021348364,NaN,NaN
712496,1950,9,0.663958742282517,NaN,2511.1,NaN,NaN,NaN,NaN,15.4527029821732,10.3101388156739,NaN,NaN
712588,1950,12,0.800243805933976,NaN,2559.2,158.8,NaN,NaN,NaN,7.6619808052248,13.3693629839639,NaN,NaN
712678,1951,3,0.849688439203606,NaN,2594,159.119080600667,NaN,NaN,NaN,5.4391997499219,10.5664720173906,NaN,NaN
712769,1951,6,0.8539879725314,NaN,2638.9,159.617216032466,NaN,NaN,NaN,6.92367000771014,9.14919138023743,NaN,NaN
712861,1951,9,0.8539879725314,NaN,2693.3,160.142645057538,NaN,NaN,NaN,8.24586001743154,7.25578431762975,NaN,NaN
712953,1951,12,0.905582372464928,NaN,2699.2,160.685126589879,NaN,NaN,NaN,0.876248468421636,5.47045951859957,NaN,NaN
713044,1952,3,0.96147630572625,NaN,2728,161.245952814549,NaN,NaN,NaN,4.26793123888558,5.16576715497301,NaN,NaN
713135,1952,6,0.96147630572625,NaN,2733.8,161.828724638042,NaN,NaN,NaN,0.85043988269797,3.59619538444049,NaN,NaN
713227,1952,9,0.96147630572625,NaN,2753.5,162.437994233911,NaN,NaN,NaN,2.88243470626963,2.23517617792299,NaN,NaN
713319,1952,12,0.96147630572625,NaN,2843.9,163.059864049233,NaN,NaN,NaN,13.1323769747594,5.3608476585655,NaN,NaN
713409,1953,3,1.09711624021256,NaN,2896.8,163.6877108915,NaN,NaN,NaN,7.4404866556489,6.18768328445749,NaN,NaN
713500,1953,6,1.16093162927214,NaN,2919.2,164.33273987975,NaN,NaN,NaN,3.09306821320075,6.78176896627403,NaN,NaN
713592,1953,9,1.17669658480738,NaN,2902.8,165.002367672377,NaN,NaN,NaN,-2.24719101123594,5.42218994007628,NaN,NaN
713684,1953,12,1.17669658480738,NaN,2858.8,165.681187616835,NaN,NaN,NaN,-6.06311147857241,0.523928408171884,NaN,NaN
713774,1954,3,1.06905883582845,NaN,2845.2,166.363110892658,NaN,NaN,NaN,-1.90289632013435,-1.78127589063796,NaN,NaN
713865,1954,6,0.827989386073054,NaN,2848.3,167.058726185959,NaN,NaN,NaN,0.435821734851743,-2.42874760208275,NaN,NaN
713957,1954,9,1.03000012158596,NaN,2880.5,167.775727041759,NaN,NaN,NaN,4.52199557630865,-0.768223783932768,NaN,NaN
714049,1954,12,0.986666801864356,NaN,2936.9,168.497586501966,NaN,NaN,NaN,7.83197361569171,2.73191548901637,NaN,NaN
714139,1955,3,1.34333335762389,14.9489170941453,3020.7,169.217546250095,NaN,NaN,NaN,11.4133950764411,6.16828342471531,NaN,NaN
714230,1955,6,1.5000000177522,14.9343123275843,3069.9,169.946194841982,NaN,-0.390791291942946,NaN,6.51504618134868,7.78007934557453,NaN,NaN
714322,1955,9,1.93999994317858,14.9499917810449,3111.4,170.692323282168,NaN,0.419957829101236,NaN,5.40734225870551,8.01596944974831,NaN,NaN
714414,1955,12,2.35666658178915,14.9723291442351,3130.1,171.439632277787,NaN,0.597655530982081,NaN,2.40406247991257,6.57836494262658,NaN,NaN
714505,1956,3,2.48333323740661,14.9723384123836,3117.9,172.186828275072,NaN,0.000247607396261174,0.156675684873292,-1.55905562122615,3.21779719932466,NaN,2.32665755253331
714596,1956,6,2.69333323010671,15.0155569796224,3143.7,172.935717305097,NaN,1.15462437592282,0.544013344946677,3.30992013855473,2.403987100557,NaN,2.14931988516003
714688,1956,9,2.8099998977488,15.0809993779042,3140.9,173.696231383087,NaN,1.74332256527407,0.876305477475128,-0.356268091739025,0.94812624542007,NaN,1.93369442027367
714780,1956,12,2.92666656673087,15.1343616390654,3192.6,174.455770364001,NaN,1.41535079536698,1.08221301622054,6.58410009869783,1.99674131816874,NaN,1.84445355051034
714870,1957,3,2.93333323132451,15.188922689522,3213,175.208190738708,NaN,1.44204431631482,1.44656279582378,2.55591054313101,3.05012989512173,NaN,1.48677043550073
714961,1957,6,2.99999987726087,15.2475684223621,3206,175.962898890455,NaN,1.54443429699046,1.54514043704515,-0.871459694989142,1.98174126029838,NaN,1.45485944021572
715053,1957,9,3.23333320205502,15.3087716701869,3237.4,176.730055216875,NaN,1.60558709767906,1.510326249442,3.91765439800372,3.07236779267089,NaN,1.72300695261302
715145,1957,12,3.25333321411579,15.3363246322673,3203.9,177.494443270228,NaN,0.719926135787489,1.33446654717615,-4.13912398838579,0.35394349433065,NaN,1.91886666693964
715235,1958,3,1.86333350735099,15.4205463270507,3120.7,178.250224732804,NaN,2.1966591553803,1.52495105981735,-10.3873404288524,-2.87270463741052,NaN,0.338382447533634
715326,1958,6,0.940000259443622,15.4632148168211,3141.2,179.006859751552,NaN,1.10679579997867,1.41430022470171,2.62761559906426,-2.02121023081723,NaN,-0.474299965258083
715418,1958,9,1.32333346554382,15.4585921496418,3213.9,179.774003589786,NaN,-0.119578424901704,0.978657743956646,9.25760855723928,-0.725891147216913,NaN,0.344675721587176
715510,1958,12,2.16333333016667,15.4691068089503,3289,180.535839720505,NaN,0.272072882361215,0.86580181279956,9.34689940570649,2.65613783201724,NaN,1.29753151736711
715600,1959,3,2.56999993866644,15.5095079656908,3352.1,181.286279417534,NaN,1.04469268302216,0.576903287038874,7.67406506536935,7.41500304418881,NaN,1.99309665162756
715691,1959,6,3.0833332377696,15.5924785517531,3427.7,182.03502200554,NaN,2.13986378538505,0.835943472707925,9.02121058440974,9.12071819686744,NaN,2.24738976506168
715783,1959,9,3.57666653169235,15.6967749173573,3430.1,182.79167258364,NaN,2.67555578820992,1.54077916934385,0.280071184759493,6.72702946575812,NaN,2.0358873623485
715875,1959,12,3.98999983711076,15.7867430354669,3439.8,183.540605693663,NaN,2.29265230808772,2.05335854512789,1.13116235678257,4.58498023715414,NaN,1.93664129198287
715966,1960,3,3.93333318806485,15.8367253136787,3517.2,184.280779599042,NaN,1.26643673364379,2.10978548585597,9.00052328623752,4.92527072581366,NaN,1.82354770220889
716057,1960,6,3.69666657155863,15.8967040605497,3498.2,185.013149586023,NaN,1.51492800899291,1.9511042313562,-2.16080973501647,2.05677276307728,NaN,1.74556234020243
716149,1960,9,2.93666666151088,15.9590152996047,3515.4,185.74878405683,NaN,1.56790335449716,1.67066409264322,1.96672574466874,2.48680796478237,NaN,1.26600256886766
716241,1960,12,2.29666679605625,16.0113301073088,3470.3,186.47715694626,NaN,1.31122896298967,1.42263081965237,-5.13170620697502,0.886679458108034,NaN,0.874035976403876
716331,1961,3,2.00333355393626,16.0386537566685,3493.7,187.193728056139,NaN,0.68260785772685,1.27506437720086,2.69717315505858,-0.668145115432722,NaN,0.728269176735392
716422,1961,6,1.73333363789399,16.0913017484709,3553,187.906919167209,NaN,1.31302770422224,1.22413858357018,6.78936371182414,1.56651992453263,NaN,0.509195054323811
716514,1961,9,1.68333365344172,16.1612769486319,3621.3,188.625496010326,NaN,1.73945405424308,1.26738176027858,7.68927666760487,3.01245946407236,NaN,0.415951893163139
716606,1961,12,2.4000000972576,16.1999299143275,3692.3,189.334398338181,NaN,0.956680980553926,1.17791467513761,7.84248750448728,6.39714145751087,NaN,1.22208542211999
716696,1962,3,2.45666674630351,16.2599086584812,3758.1,190.027766120148,NaN,1.48096305282712,1.37951043254316,7.12834818405872,7.56790794859319,NaN,1.07715631376036
716787,1962,6,2.60666669966032,16.3225531220915,3792.1,190.714585045518,NaN,1.54107787260227,1.43712036002714,3.61884995077304,6.72952434562342,NaN,1.16954633963319
716879,1962,9,2.84666662503123,16.3762007763569,3838.8,191.404491177022,NaN,1.31468781541838,1.32986909640913,4.92603043168697,6.00613039516196,NaN,1.5167975286221
716971,1962,12,2.92333326785804,16.4068565803028,3851.4,192.084151386635,NaN,0.748789157254237,1.2773306246978,1.3129102844639,4.30896731034855,NaN,1.64600264316024
717061,1963,3,2.96666658771668,16.4611706600962,3893.5,192.748902925976,NaN,1.32418003479387,1.23778064097519,4.37243599729965,3.6028844362843,NaN,1.72888594674149
717152,1963,6,2.96333325541986,16.523481905784,3937.2,193.407106329456,NaN,1.51413886592769,1.23098869514774,4.48953383844872,3.82637588671184,NaN,1.73234456027211
717244,1963,9,3.32999989108658,16.5871260182263,4023.8,194.067091528582,NaN,1.54069494081818,1.28799863136739,8.79813065122426,4.81921433781389,NaN,2.0420012597192
717336,1963,12,3.45333320347559,16.6670976747245,4050.1,194.715161508443,NaN,1.9285235166185,1.58617278787064,2.61444405785574,5.15916290180193,NaN,1.86716041560495
717427,1964,3,3.46333320036604,16.7377393031506,4135.6,195.350838173849,NaN,1.69535523952112,1.68012742693257,8.4442359447915,6.21805573391552,NaN,1.78320577343347
717518,1964,6,3.48999985874059,16.7873883633165,4180.6,195.975483783001,NaN,1.18651770747829,1.59716008428062,4.35245188122639,6.1820583155542,NaN,1.89283977445997
717610,1964,9,3.45666653577241,16.8340384980593,4245.9,196.597775709624,NaN,1.11155192774896,1.48857903148279,6.24790699899529,5.51965803469356,NaN,1.96808750428962
717702,1964,12,3.57666653996623,16.8770232680614,4259,197.207848108851,NaN,1.02137749078111,1.25952098819991,1.23413175063007,5.15789733586824,NaN,2.31714555176632
