Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
712588,1950,12,NaN,NaN,NaN,1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712678,1951,3,NaN,NaN,NaN,1.27481085795731,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712769,1951,6,NaN,NaN,NaN,1.29717990278611,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712861,1951,9,NaN,13.8137097532408,NaN,1.31986244443429,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712953,1951,12,NaN,13.8338208387525,NaN,1.34244725128629,NaN,0.582351471719733,NaN,NaN,NaN,NaN,NaN
713044,1952,3,NaN,13.8931751812545,NaN,1.36492831516541,NaN,1.71620966307893,NaN,NaN,NaN,NaN,NaN
713135,1952,6,NaN,13.9744446466842,NaN,1.38729990542125,2.72812646895849,2.33983849967922,NaN,NaN,NaN,NaN,NaN
713227,1952,9,NaN,14.0117942509309,NaN,1.40990951182364,3.06139467311722,1.06908303524176,1.43397031810142,NaN,NaN,NaN,NaN
713319,1952,12,NaN,14.0357959778781,NaN,1.43245257082557,2.64267671432413,0.685186394187099,1.46000979396675,NaN,NaN,NaN,NaN
713409,1953,3,NaN,14.0529432954677,NaN,1.45491234298435,2.38250475889782,0.488673891144231,1.1499755248806,NaN,NaN,NaN,NaN
713500,1953,6,NaN,14.0706372900011,NaN,1.47765747586578,2.30608969765658,0.5036381108618,0.688346805536668,NaN,NaN,NaN,NaN
713592,1953,9,NaN,14.0915547210834,NaN,1.50058624807289,2.27967659095252,0.594640616516017,0.569238091311192,NaN,NaN,NaN,NaN
713684,1953,12,NaN,14.1055075019022,NaN,1.52276721605587,2.33111120449341,0.396060792298158,0.496669545025938,NaN,NaN,NaN,NaN
713774,1954,3,NaN,14.1197777629524,NaN,1.54366001124907,2.24365269901585,0.404672034615601,0.475590529894959,NaN,NaN,NaN,NaN
713865,1954,6,NaN,14.1185820251102,NaN,1.56367593646066,2.2489580386773,-0.0338741264143323,0.3407431669294,NaN,NaN,NaN,NaN
713957,1954,9,NaN,14.1286525595476,NaN,1.58353851348298,2.1001837290984,0.285312913704161,0.263262920227916,NaN,NaN,NaN,NaN
714049,1954,12,NaN,14.1396751334752,NaN,1.60332538293326,2.115818109611,0.312062990611992,0.242229012805083,NaN,NaN,NaN,NaN
