Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
712313,1950,3,NaN,2.51150810278257e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712404,1950,6,NaN,2.5967882751329e-06,NaN,NaN,NaN,13.5823049514906,NaN,NaN,NaN,NaN,NaN
712496,1950,9,NaN,2.71425612211552e-06,NaN,NaN,4.38326691026515,18.0943279985518,NaN,NaN,NaN,NaN,NaN
712588,1950,12,NaN,2.96470456502784e-06,NaN,6.6,5.35405765003785,36.9085939785388,NaN,NaN,NaN,NaN,NaN
712678,1951,3,NaN,2.97482744422743e-06,NaN,6.62073530072028,5.58644899054711,1.36578589570144,18.4478537390157,NaN,NaN,NaN,NaN
712769,1951,6,NaN,3.10553461816128e-06,NaN,6.65253698201387,3.69924890879129,17.5750931957391,19.5913678408124,NaN,NaN,NaN,NaN
712861,1951,9,NaN,3.45598919928749e-06,NaN,6.68540551322145,4.82551926311044,45.1393559198146,27.3273060389694,NaN,NaN,NaN,NaN
712953,1951,12,NaN,3.63906733160791e-06,NaN,6.71874083235801,6.75144995220947,21.1896648702678,22.7463732654841,NaN,NaN,NaN,NaN
713044,1952,3,NaN,3.66471110819475e-06,NaN,6.75253671561138,6.40736750400661,2.8187196608435,23.1907119623367,NaN,NaN,NaN,NaN
713135,1952,6,NaN,3.95499389033483e-06,NaN,6.78682279408704,3.03747026433853,31.6841108147339,27.3530768971591,NaN,NaN,NaN,NaN
713227,1952,9,NaN,4.23472227358786e-06,NaN,6.82211359445094,5.56459309119641,28.2911570545412,22.5328561345305,NaN,NaN,NaN,NaN
713319,1952,12,NaN,4.25529680291667e-06,NaN,6.85790760720775,6.06813050120731,1.94341238925062,16.9337199660025,NaN,NaN,NaN,NaN
713409,1953,3,NaN,4.26352453771009e-06,NaN,6.89407578871016,4.09487370079075,0.773411132005833,16.3399900247611,NaN,NaN,NaN,NaN
713500,1953,6,NaN,4.45430397840685e-06,NaN,6.93117184017428,1.75955815155059,17.8987538605074,12.6248004906464,NaN,NaN,NaN,NaN
713592,1953,9,NaN,5.28494194237562e-06,NaN,6.96932477864343,5.48419981847033,74.5919423546715,24.8002017827244,NaN,NaN,NaN,NaN
713684,1953,12,NaN,6.20972785777994e-06,NaN,7.00734375556186,9.21185129144372,69.9940264614235,45.9293709788622,NaN,NaN,NaN,NaN
713774,1954,3,NaN,6.85460269453998e-06,NaN,7.04465753424657,10.9458975296769,41.5396520768363,60.7731498649131,NaN,NaN,NaN,NaN
713865,1954,6,NaN,8.05049070497542e-06,NaN,7.08191780821918,7.80351939945961,69.7859854890218,80.7350989964272,NaN,NaN,NaN,NaN
713957,1954,9,NaN,9.35007102948694e-06,NaN,7.11972602739726,9.74189186052935,64.5714837585416,76.9190869348324,NaN,NaN,NaN,NaN
714049,1954,12,NaN,1.05579932361631e-05,NaN,7.15739726027397,9.47104238828502,51.6754237638103,70.0234451166067,NaN,NaN,NaN,NaN
714139,1955,3,NaN,1.17975169602751e-05,NaN,7.19454280539814,8.97005372924187,46.9605803446201,72.1108791567508,NaN,NaN,NaN,NaN
714230,1955,6,NaN,1.42167488652449e-05,NaN,7.23145950246312,8.25577787715754,82.025121493479,76.5948112511777,NaN,NaN,NaN,NaN
714322,1955,9,NaN,1.5991307710436e-05,NaN,7.26906130330905,10.3681788269346,49.9286823453496,71.0287297284144,NaN,NaN,NaN,NaN
714414,1955,12,NaN,1.90174921343613e-05,NaN,7.30710848681698,9.34975445881043,75.695733675374,80.1241174243494,NaN,NaN,NaN,NaN
714505,1956,3,NaN,2.08629709906114e-05,NaN,7.3459782382213,10.0438137309968,38.8164505227401,76.842051262666,NaN,NaN,NaN,NaN
714596,1956,6,NaN,2.2098066191235e-05,NaN,7.38559524097874,7.93349973237106,23.6801403056046,55.4368470646418,NaN,NaN,NaN,NaN
714688,1956,9,NaN,2.46255249053188e-05,NaN,7.42612182599622,5.51786443061417,45.7498623130446,53.993190245774,NaN,NaN,NaN,NaN
714780,1956,12,NaN,2.74795860407881e-05,NaN,7.4665312016093,7.39128375946454,46.3593957317484,44.496371270412,NaN,NaN,NaN,NaN
714870,1957,3,NaN,2.75976111293816e-05,NaN,7.50627769105445,8.00160330728226,1.71800387994631,32.2803503959281,NaN,NaN,NaN,NaN
714961,1957,6,NaN,3.03175603044996e-05,NaN,7.54601529893748,3.92011113744569,39.4229654496767,37.1955357637803,NaN,NaN,NaN,NaN
715053,1957,9,NaN,3.46462378152232e-05,NaN,7.58635809718192,6.25766668223324,57.1111589091967,40.6923829986666,NaN,NaN,NaN,NaN
715145,1957,12,NaN,3.34233018551582e-05,NaN,7.62655489982143,7.5618687373611,-14.1191198488817,21.6295682385748,NaN,NaN,NaN,NaN
715235,1958,3,NaN,3.41772582920933e-05,NaN,7.666181266966,4.92629378034555,9.02312333117015,23.8413648625795,NaN,NaN,NaN,NaN
715326,1958,6,NaN,3.69867851453067e-05,NaN,7.70556588870633,1.37965721854334,32.8818283690517,21.9978942033051,NaN,NaN,NaN,NaN
715418,1958,9,NaN,3.9006253793061e-05,NaN,7.74567856859414,6.46410167973678,21.8398937871521,12.5843850668311,NaN,NaN,NaN,NaN
715510,1958,12,NaN,4.17831578514586e-05,NaN,7.78625477764403,5.51171172874952,28.4765009542304,25.0120590494867,NaN,NaN,NaN,NaN
715600,1959,3,NaN,4.60406072495536e-05,NaN,7.82752095316336,5.96337390386155,40.7575646937019,34.7112365072443,NaN,NaN,NaN,NaN
715691,1959,6,NaN,5.14251037622166e-05,NaN,7.86999107775957,6.89104757240982,46.7804126342427,39.0364249290318,NaN,NaN,NaN,NaN
715783,1959,9,NaN,5.60288515963978e-05,NaN,7.91341062097081,8.1206609262081,35.8093421101755,43.6406887307007,NaN,NaN,NaN,NaN
715875,1959,12,NaN,5.74663859358804e-05,NaN,7.95600114630605,6.62225526429502,10.2628149499676,37.5348080204386,NaN,NaN,NaN,NaN
715966,1960,3,4.74364832511339,5.77415594986204e-05,NaN,7.99694414017842,4.61246538633591,1.91537058235747,25.4144177239979,NaN,NaN,0.131182938777481,-20.6707693988845
716057,1960,6,4.74364832511339,5.75666732155676e-05,NaN,8.03650088737832,2.66151980789217,-1.21151063165792,11.9427458654219,NaN,NaN,2.08212851722122,-7.19909754030849
716149,1960,9,4.59001352422978,5.97159456669954e-05,NaN,8.07617024894015,3.1683335942434,14.9341438813352,6.58070612825945,NaN,NaN,1.42167992998638,-1.99069260402967
716241,1960,12,4.54616353860585,6.02887277191117e-05,NaN,8.11632852596447,3.70746927534136,3.83671092013128,4.91129159641324,NaN,NaN,0.838694263264489,-0.36512805780739
716331,1961,3,4.53502589846467,6.12691397341978e-05,NaN,8.15724244139581,3.83858586509947,6.50477827068346,6.10925694804223,NaN,NaN,0.696440033365203,-1.57423104957756
716422,1961,6,4.5096320789428,6.22956404918942e-05,NaN,8.19894601868554,3.09554972244384,6.7015842699912,8.2147656138096,NaN,NaN,1.41408235649896,-3.7051335348668
716514,1961,9,4.51542365181621,6.41196828233899e-05,NaN,8.24192399543143,3.74019303995044,11.7121668039227,7.37447445101496,NaN,NaN,0.775230611865771,-2.85905079919875
716606,1961,12,4.52656129195738,6.54910194981818e-05,5243.48484628336,8.28536048597262,3.87292645780416,8.55485625884347,8.62896262018964,NaN,NaN,0.653634834153229,-4.10240132823226
716696,1962,3,4.5038405060694,6.72045471036634e-05,5292.27529303858,8.32915981505032,4.03748341984538,10.465725643677,9.68743382919214,3.72198628855085,NaN,0.466357086224019,-5.18359332312275
716787,1962,6,4.50473151728069,6.84663674251748e-05,5332.89675834473,8.37409652144324,3.61343532304485,7.51032705906016,9.90555179231754,3.07024582485951,NaN,0.891296194235841,-5.40082027503685
716879,1962,9,4.55462814511313,7.12436031838226e-05,5383.30034619051,8.42002542270683,3.86303000542544,16.2254015400072,11.1103487209297,3.78057855831599,NaN,0.691598139687697,-6.55572057581656
