Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population,Inflation Exp,CPI QoQ Ann,CPI YoY,GDP QoQ Ann,GDP YoY,rr ante,rr post
703365,1925,9,NaN,20.9800004896066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
703457,1925,12,NaN,21.0100004901389,NaN,NaN,NaN,0.571973304713424,NaN,NaN,NaN,NaN,NaN
703547,1926,3,NaN,20.9100004883636,NaN,NaN,NaN,-1.90385529638098,NaN,NaN,NaN,NaN,NaN
703638,1926,6,NaN,20.9500004890741,NaN,NaN,NaN,0.765184118148454,NaN,NaN,NaN,NaN,NaN
703730,1926,9,NaN,21.0100004901389,NaN,NaN,NaN,1.14558471912505,0.142993326178356,NaN,NaN,NaN,NaN
703822,1926,12,NaN,20.8800004878305,NaN,NaN,NaN,-2.47501188530521,-0.618752971326302,NaN,NaN,NaN,NaN
703912,1927,3,NaN,20.9000004881859,NaN,NaN,NaN,0.383141760309343,-0.0478240073846763,NaN,NaN,NaN,NaN
704003,1927,6,NaN,20.7800004860517,NaN,NaN,1.09924403105843,-2.2966507049037,-0.811455842738425,NaN,NaN,NaN,NaN
704095,1927,9,NaN,20.710000484805,NaN,NaN,1.21648802767895,-1.34744946312628,-1.42789147232398,NaN,NaN,NaN,NaN
704187,1927,12,NaN,20.6800004842703,NaN,NaN,0.872519911501978,-0.57943022370722,-0.957854400802319,NaN,NaN,NaN,NaN
704278,1928,3,NaN,20.7400004853395,NaN,NaN,0.942574094485712,1.16054157957751,-0.765550234971997,NaN,NaN,NaN,NaN
704369,1928,6,NaN,20.8400004871193,NaN,NaN,0.627828249415394,1.92864029777684,0.288739170664897,NaN,NaN,NaN,NaN
704461,1928,9,NaN,20.7600004856957,NaN,NaN,1.09448256131007,-1.53550862867019,0.241429259875446,NaN,NaN,NaN,NaN
704553,1928,12,NaN,20.8000004864077,NaN,NaN,1.31846190155743,0.770712905129301,0.580270789784066,NaN,NaN,NaN,NaN
704643,1929,3,NaN,20.7500004855176,NaN,NaN,1.25023735817864,-0.961538456170729,0.0482160074450064,NaN,NaN,NaN,NaN
704734,1929,6,NaN,20.6900004844486,NaN,NaN,1.55411340516626,-1.15662649956869,-0.71976966969595,NaN,NaN,NaN,NaN
704826,1929,9,NaN,20.7700004858737,NaN,NaN,1.2710395167968,1.54664088065732,0.0481695565708122,NaN,NaN,NaN,NaN
704918,1929,12,NaN,20.6900004844486,NaN,NaN,1.2143576413801,-1.54068366978771,-0.528846150898119,NaN,NaN,NaN,NaN
705008,1930,3,NaN,20.6200004832001,NaN,NaN,1.22379445450429,-1.35331077060255,-0.62650602060566,NaN,NaN,NaN,NaN
705099,1930,6,NaN,20.4700004805204,NaN,NaN,1.10539674078362,-2.90979629805361,-1.06331560549503,NaN,NaN,NaN,NaN
705191,1930,9,NaN,20.300000477476,NaN,NaN,1.09202217770241,-3.32193451985898,-2.26287914012039,NaN,NaN,NaN,NaN
705283,1930,12,NaN,19.8700004697397,NaN,NaN,0.668064709985963,-8.47290635708868,-3.96326725717181,NaN,NaN,NaN,NaN
705373,1931,3,NaN,19.2900004592221,NaN,NaN,0.622972001261401,-11.6758932421941,-6.45004846174261,NaN,NaN,NaN,NaN
705464,1931,6,NaN,18.8700004515453,NaN,NaN,-0.469548949850455,-8.70917569058059,-7.81631651888684,NaN,NaN,NaN,NaN
705556,1931,9,NaN,18.4600004440008,NaN,NaN,-1.48704715810908,-8.69104393711643,-9.0640393605742,NaN,NaN,NaN,NaN
705648,1931,12,NaN,18.3400004417831,NaN,NaN,-2.18134035273075,-2.60021667023778,-7.70005028578977,NaN,NaN,NaN,NaN
705739,1932,3,NaN,18.1000004373345,NaN,NaN,-2.78722451733681,-5.23446016722755,-6.1689994482025,NaN,NaN,NaN,NaN
705830,1932,6,NaN,17.3300004229405,NaN,NaN,-2.19710114978235,-17.0165744925777,-8.16110223504882,NaN,NaN,NaN,NaN
