Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
716057,1960,6,NaN,1.04662034260967,NaN,4.13925569153652
716149,1960,9,NaN,1.02528238531679,NaN,4.16919008650302
716241,1960,12,NaN,1.00532142484389,NaN,4.19963791624091
716331,1961,3,NaN,0.996105542037001,NaN,4.23091690626696
716422,1961,6,NaN,0.991836247288003,NaN,4.26343066172124
716514,1961,9,NaN,0.990917441240188,NaN,4.29677427064
716606,1961,12,NaN,0.996351355832698,NaN,4.32934833560525
716696,1962,3,NaN,1.00241093183939,NaN,4.36001688280263
716787,1962,6,NaN,1.02905864406078,NaN,4.38928699936285
716879,1962,9,NaN,1.02813706422449,NaN,4.41881433518306
716971,1962,12,NaN,1.00520673991443,NaN,4.4493900565649
717061,1963,3,NaN,1.00919727376131,NaN,4.4819812473179
717152,1963,6,NaN,1.00860680961568,NaN,4.51682712985381
717244,1963,9,NaN,1.00410743531685,NaN,4.55304498542048
717336,1963,12,NaN,1.01602641585236,NaN,4.58846531207188
717427,1964,3,NaN,1.03093728376162,NaN,4.62196522075657
717518,1964,6,NaN,1.0474732307817,NaN,4.65406626535448
717610,1964,9,NaN,1.05816772084856,NaN,4.6862027439193
717702,1964,12,NaN,1.05049384090672,NaN,4.71884609989118
717792,1965,3,NaN,1.03798820378135,NaN,4.75243205272922
717883,1965,6,NaN,1.04778724815659,NaN,4.78704411405486
717975,1965,9,NaN,1.03580890396284,NaN,4.82267644553878
718067,1965,12,NaN,1.02092090849618,NaN,4.858183947374
718157,1966,3,NaN,1.02301729759005,NaN,4.89289411341803
718248,1966,6,NaN,1.01913777571387,NaN,4.92731224893254
718340,1966,9,NaN,1.01669226625313,NaN,4.96238476434044
718432,1966,12,NaN,1.02326158867166,NaN,4.997936445958
718522,1967,3,NaN,1.03057503092923,NaN,5.0341027950712
718613,1967,6,NaN,1.04419854656899,NaN,5.07122025109027
718705,1967,9,NaN,1.0473792709169,NaN,5.10936933839791
718797,1967,12,NaN,1.04851085614707,NaN,5.14735856028689
718888,1968,3,NaN,1.03271591797775,NaN,5.18475872541612
718979,1968,6,NaN,1.04226435041563,NaN,5.22168513901197
719071,1968,9,NaN,1.0459207257397,NaN,5.25915436030255
719163,1968,12,NaN,1.02696032690383,NaN,5.29711969434993
719253,1969,3,NaN,1.03804330617795,NaN,5.33584719806542
719344,1969,6,NaN,1.04194579880598,NaN,5.37581006443793
719436,1969,9,NaN,1.04590326941912,NaN,5.41671374377279
719528,1969,12,NaN,1.06854666603481,NaN,5.45682535057583
719618,1970,3,NaN,1.09568405347762,NaN,5.49506137595612
719709,1970,6,NaN,1.1163210755845,NaN,5.53211054194746
719801,1970,9,NaN,1.14484694554277,NaN,5.56939278427753
719893,1970,12,NaN,1.11298005874611,NaN,5.60714373610176
719983,1971,3,NaN,1.09472415140067,NaN,5.64574817331465
720074,1971,6,NaN,1.0944727329978,NaN,5.68535100179467
720166,1971,9,NaN,1.06549156357478,NaN,5.72602053306371
720258,1971,12,NaN,1.03982701398532,NaN,5.76651934090987
720349,1972,3,NaN,1.00752698818498,NaN,5.80653922696072
720440,1972,6,NaN,0.992766915922134,NaN,5.84631094297111
720532,1972,9,NaN,1.00480894986287,NaN,5.88650579879758
720624,1972,12,NaN,1.03994290086597,NaN,5.92658234813434
720714,1973,3,NaN,1.0848787049906,NaN,5.96615758815744
720805,1973,6,NaN,1.12981450898181,NaN,6.00553552554335
720897,1973,9,NaN,1.13302420943658,NaN,6.04566223655232
