Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
725097,1985,3,9.65877114194556,2.91359677672903,2451208.30645417,2.67269402087591
725188,1985,6,9.95517711117244,2.94294345958843,2441019.03836701,2.69279559703385
725280,1985,9,9.95517711117244,3.01560680560105,2437446.98279532,2.71354656255512
725372,1985,12,9.95517711117244,3.08344013466543,2442365.08591441,2.73355691735533
725462,1986,3,9.95517711117244,3.15183011987816,2461829.67650019,2.75201193124665
725553,1986,6,9.95517711117244,3.24220680491047,2489122.95183516,2.7695426400343
725645,1986,9,9.93876415657148,3.44132015595938,2522451.86589391,2.7868871841659
725737,1986,12,10.0337650150185,3.53538348081023,2577619.07022704,2.80416517521399
725827,1987,3,9.60525294415289,3.71473013824683,2615495.36004179,2.82139366702904
725918,1987,6,9.29865650430184,3.87019349581091,2639965.74199225,2.83844284944451
726010,1987,9,10.0404542543418,3.93893350799227,2687862.97746044,2.85588304927946
726102,1987,12,10.9698124035972,4.09939683130388,2700438.38779054,2.87383384071452
726193,1988,3,11.2142430558968,4.38935016069959,2733802.99771678,2.89268990692433
726284,1988,6,11.187095327003,4.61691018796239,2741126.19936894,2.91241588955104
726376,1988,9,11.1319529950178,4.77293353520692,2773481.78351412,2.93285611505243
726468,1988,12,11.3468524894957,5.09781352999401,2793208.07545555,2.95323832099936
726558,1989,3,11.3291640971917,5.3077435254174,2831276.28125651,2.97313884552722
726649,1989,6,11.2878514690559,5.39223021153314,2881950.93439859,2.99300764946874
726741,1989,9,11.2642012692307,5.56386689348532,2895206.86263063,3.01317904859096
726833,1989,12,11.3894825212486,5.72974355175161,2951468.07488025,3.03327744991072
726923,1990,3,11.6856172292455,6.00439354909649,2986654.40008621,3.05315068493151
727014,1990,6,12.2714296570964,6.30948690556598,3009348.85222113,3.07302283105023
727106,1990,9,13.2793212930838,6.71756692555284,3044652.90868871,3.09318721461187
727198,1990,12,15.4274734958653,7.15063693144305,3056320.41600364,3.11327853881279
727288,1991,3,16.5649939106623,7.71319360064889,3062514.5,3.13303687115635
727379,1991,6,15.9820460259332,8.22498361664243,3094563.9,3.15256818072484
727471,1991,9,15.1845662453099,8.69485029952679,3109615.6,3.17252779233973
727563,1991,12,14.90689019678,9.0657669723237,3237759.9,3.19299206860278
727654,1992,3,13.1831802223508,9.7537602989341,3294571.8,3.21448614971986
727745,1992,6,9.3556645409978,10.2000336577795,3368905.3,3.2370924860292
727837,1992,9,9.39840336130438,10.4273470023039,3511755.7,3.26027593244348
727929,1992,12,10.475191904864,10.6600203420802,3482236.8,3.28272974476785
728019,1993,3,10.5873281040717,10.8673436445291,3581214.1,3.30353139613005
728110,1993,6,9.48017700462497,11.1419303342167,3615600.7,3.32319482926912
728202,1993,9,11.8861906264406,11.4143203553677,3689794.4,3.34285481174995
728294,1993,12,12.901516716976,11.6320036818032,3737044.8,3.36303086634764
728384,1994,3,12.1584866918279,11.9921603092127,3729382.2,3.38422152844069
728475,1994,6,12.056398453732,12.4399503554994,3839523.5,3.40641594134477
728567,1994,9,12.0825585969845,12.9957737182901,3868152.1,3.42944040520836
728659,1994,12,13.1089461070566,13.7256470451396,3855609.1,3.45238565652885
728749,1995,3,14.3537081540172,14.8491403349266,3990822.2,3.47492864382022
728840,1995,6,15.6783491588538,15.2523570717908,3968544.5,3.49768646532625
728932,1995,9,15.6504962045693,15.9234470938416,3967175.5,3.52061270930632
729024,1995,12,14.7968424468798,16.9889837530484,3984328.6,3.542775945546
729115,1996,3,12.9386614902189,17.6219536659359,3982947,3.56366260726409
729206,1996,6,11.2315489070268,18.1640104322366,3984350.7,3.58333982449757
729298,1996,9,10.9117298400863,18.8209271096824,4049946.2,3.60292722712548
729390,1996,12,10.9771826007628,19.4421704484809,4107967.5,3.62304482366276
729480,1997,3,10.670751906582,20.2095503184013,4110626.9,3.6443396432401
729571,1997,6,9.82890174959689,20.7955971105753,4229061.9,3.66692310717399
729663,1997,9,9.54170717053214,21.2477137767433,4274274.2,3.69019123849514
729755,1997,12,9.28541451195862,21.6059938125092,4403167,3.71271454330975
729845,1998,3,9.15961823377915,22.4242103037437,4510698.5,3.7335434407902
729936,1998,6,9.28049949374741,23.0151437678364,4512838.3,3.75321027404871
730028,1998,9,9.68849888582241,23.8768571049125,4547270.3,3.77286311934248
730120,1998,12,10.7048394593107,24.3201805055326,4657948.3,3.79303197412765
730210,1999,3,10.9995135560549,25.0792569489584,4642872.6,3.81450309411378
730301,1999,6,10.9828597910265,25.3612837585948,4735509.9,3.83754070787423
730393,1999,9,10.4614900535838,25.8867204318008,4779538.9,3.86107176024998
730485,1999,12,10.2140620066473,26.7151971892517,4849712.1,3.88309435964839
730576,2000,3,9.91294224191818,27.8403702719659,4899088.8,3.90256182663502
730667,2000,6,9.55800675568656,28.1126204178324,4906120.9,3.92022420208868
730759,2000,9,9.52020713844797,28.8941804444921,4948319.8,3.93724714751569
730851,2000,12,9.19105458544628,29.4900038689093,4989808.4,3.95421647421772
730941,2001,3,8.97450255046685,30.6209035993184,5059892.7,3.97149648983632
731032,2001,6,8.8246543173122,31.6482804121661,5072601.3,3.98888169328515
731124,2001,9,8.70633063826403,32.2069571051428,5136742.7,4.00653166751709
731216,2001,12,8.64689467306979,32.7307871857014,5161975.2,4.02411776867188
731306,2002,3,8.9864249820173,33.6227669157768,5189812.5,4.04164023282088
731397,2002,6,9.38894799036342,34.1208437131768,5280264.5,4.05942780242878
731489,2002,9,9.50861963817187,35.1620470873858,5320497.6,4.0773116195423
731581,2002,12,9.55882603044889,35.9622938232235,5343550.9,4.09445444884453
731671,2003,3,9.49243570498597,36.7791768986914,5411885.4,4.11025029302718
731762,2003,6,9.31177276252213,37.6082436972503,5476201.2,4.12495925644787
731854,2003,9,8.58172302935536,38.2673603875227,5548569.1,4.13958457907249
731946,2003,12,8.06297361281599,39.3329671249044,5607671.1,4.1547223075379
732037,2004,3,7.88298517823938,40.9365102159959,5666470.8,4.17116118054212
732128,2004,6,7.88485153499895,41.9491236866181,5741554.1,4.18880006904461
732220,2004,9,7.97794509956867,43.2773470351348,5768750.5,4.20696897734633
732312,2004,12,8.03577957889589,44.5422571092174,5843837.7,4.22441169392092
732402,2005,3,8.20635194319262,46.4251601900069,5868347.4,4.24035347266032
732493,2005,6,8.48989481360907,47.8054870171985,5925084.6,4.25539603522572
732585,2005,9,8.52273155414892,49.2201036381031,6029444.1,4.27022869640308
732677,2005,12,8.4884089720482,50.8079770507883,6118828.3,4.28500401294826
732767,2006,3,8.52080287225674,52.362206825227,6196107.8,4.29999812945777
732858,2006,6,8.51000001862418,53.5293336787603,6347931,4.31530686835607
732950,2006,9,9.19999991410724,54.9417969227372,6484920.7,4.3306732541672
733042,2006,12,9.12333316786052,55.7083603455426,6672657.9,4.34529899158882
733132,2007,3,5.98000004951456,57.0796868313945,6754530.2,4.35860028018519
733223,2007,6,5.97999997473266,58.4654370531786,6927115.2,4.37082725567421
733315,2007,9,5.67333329608444,59.84000023598,7006064.2,4.38293901868847
733407,2007,12,5.5199999547788,61.4184470295673,7135337.6,4.3955652963289
733498,2008,3,5.98999987805609,63.3583102421642,7285883.1,4.40935931529617
733589,2008,6,6.99666640141661,65.4179471249249,7280066,4.42411019627495
733681,2008,9,9.66666627534984,68.8858102718105,7320074.4,4.43953386340408
733773,2008,12,9.99999970337394,70.9315670254375,7246937.3,4.4549143250813
733863,2009,3,9.99999974109571,71.5024034493187,7061123.3,4.46985413414542
733954,2009,6,9.99999972798324,71.8314436324062,7168009.8,4.48475573710155
734046,2009,9,8.99999985776735,72.8857067980351,7258289.3,4.49988428644322
734138,2009,12,8.99999976494705,73.4392102926212,7379187.2,4.51495808743304
734228,2010,3,8.99999971464286,75.5030267531555,7460609.3,4.52999812945777
734319,2010,6,8.99999971389001,76.1654636111342,7551557,4.54530686835607
734411,2010,9,7.99999980473047,76.7453002153556,7676606.1,4.56067325416721
734503,2010,12,6.49999992843415,77.6473470813816,7729289.5,4.57529899158882
734593,2011,3,6.49999993302445,79.0243168192709,7784363.4,4.58860028018519
734684,2011,6,5.99999995598049,79.8987936128576,7943299.9,4.60082725567421
734776,2011,9,5.00000005748744,80.7412836110015,7961936,4.61293901868847
734868,2011,12,5.00000008713685,81.3268638463511,8069075.8,4.6255652963289
734959,2012,3,5.0000001249089,82.3104434805795,8233136.1,4.63949663238008
735050,2012,6,5.00000015312754,83.7225235074024,8282877.1,4.65465289253209
735142,2012,9,5.00000017658947,84.1448235988598,8337318.7,4.67031720987205
735234,2012,12,5.00000016560875,85.2438038932401,8446400.2,4.68525396206012
735324,2013,3,5.00000008951826,87.3752101284457,8461315.3,4.69859096104155
735415,2013,6,4.66666674358274,88.3890367720906,8439872,4.71081059804242
735507,2013,9,4.00000012881189,88.7703368605018,8594691,4.72292373198303
735599,2013,12,3.91666680012518,88.4335572225991,8642313.9,4.73556023021255
735689,2014,3,4.08333344674974,90.026296730921,8748349.4,4.74940777395332
735780,2014,6,5.08333335636487,92.0656933423849,8782606.1,4.76454985981216
735872,2014,9,5.25000001079827,93.4676734167584,8858662.3,4.78026606683933
735964,2014,12,5.25000001492932,93.3603304506215,8954822.9,4.79524469499463
736054,2015,3,4.83333338545429,93.3124900205346,8968281.7,4.80871283456907
736145,2015,6,3.75000015166265,93.23010340891,9162539.4,4.82127687512654
736237,2015,9,3.00000020063046,92.8679434493606,9274123.3,4.83359114421065
736329,2015,12,2.25000024650361,92.4676637276842,9237591.6,4.84584859664068
736420,2016,3,1.75000027531946,92.9107266672772,9462026,4.85829350842523
736511,2016,6,1.75000024769951,92.5370101176606,9426702.4,4.87072216967847
736603,2016,9,1.75000021246263,93.3190967608914,9592748.6,4.88328306212424
736695,2016,12,1.75000020261157,93.0463936085964,9691695.7,4.89580698379198
736785,2017,3,1.7500001970501,93.9384499574716,9741333,4.90821177845452
736876,2017,6,3.6666666920504,94.1068767836481,9958116.3,4.92062978091796
736968,2017,9,4.50000002189211,94.4737234169859,9953099.3,4.93323690536935
737060,2017,12,4.66666667127799,95.3388335165388,10108461.9,4.9457984061942
737150,2018,3,4.91666665167886,96.2031266225366,10177279.5,4.95821917808219
737241,2018,6,4.99999996460812,96.1599734959652,10280723.6,4.97063926940639
737333,2018,9,4.99999996188013,96.5320867476234,10247816.6,4.98324200913242
737425,2018,12,5.16666660642357,97.3556634024562,10184680.6,4.99579908675799
737515,2019,3,5.16666660273065,97.6852199638214,10357334.1,5.00835841277506
737606,2019,6,4.74999996561611,98.3438934594781,10503742.7,5.02119546832283
737698,2019,9,3.9166667174836,99.1943400171365,10532803.9,5.03404871690927
737790,2019,12,3.0833334338139,99.1239800568556,10581938.1,5.04614954162737
737881,2020,3,1.91666685934433,99.4043800673139,10581565.3,5.05724689876365
737972,2020,6,1.08333357812243,98.9373468040188,9715607.5,5.06770410235832
738064,2020,9,0.750000253349482,99.2150466136979,9826277.6,5.07769341527312
738156,2020,12,0.750000221659339,99.6490533359388,10094891.1,5.08700889149427
738246,2021,3,0.750000218732294,100.015786755551,10518863.3,5.09554523767613
738337,2021,6,0.750000221816531,100.407940092704,10747369.2,5.10334995788756
738429,2021,9,0.750000195345617,100.951869942105,11096472.6,5.11047309291076
738521,2021,12,0.916666834435024,102.68828339761,11185912.4,5.1167166897696
738611,2022,3,2.00000007272393,104.745106769174,11293382.6,5.12200299838468
738702,2022,6,4.49999983183806,109.086093308653,11364337.6,5.12634565204247
738794,2022,9,7.83333292973147,112.38206650339,11525026.2,5.12974063176745
738886,2022,12,8.99999956749849,111.285393307721,11753244,5.13205349496391
738976,2023,3,8.83333293238711,110.896079959299,11807175.4,5.13324028103177
739067,2023,6,7.33333305730074,109.896119927801,12004603.6,5.13327138315549
739159,2023,9,6.49999976915316,109.458443267284,12115101.9,5.13207623017562
739251,2023,12,6.16666643061527,109.545700014379,12220038.2,5.12959950540962
739342,2024,3,5.58333315080054,109.34690321784,12345426.4,5.12580300418863
739433,2024,6,4.74999987983675,109.570096577459,12489207.4,5.12064302014236
739525,2024,9,4.58333322466828,109.534420027948,12559909.4,5.11397963573704
739617,2024,12,3.99999994610244,109.531750019281,12726613.1,5.10583781378816
739707,2025,3,3.99999994975191,110.662539795776,12785780.4,5.09626004667322
739798,2025,6,3.99999994128397,109.584919899708,13070936.5,5.08510195673908
739890,2025,9,3.66666662784769,108.604473443699,13191334.5,5.07212212323375
739982,2025,12,3.41666664796189,108.806276743182,NaN,5.05747065169678
740072,2026,3,3.25000000000001,NaN,NaN,5.04668844588469
